Paper ID,Title,Journal,Sim1,Sim2
791F8799,"-A methodology for analyzing the transient availability and survivability of a system with repairable components","Applied Mathematics and Computation",0.0839160839161,0.1337995338
78F0F0FB,"-Navy Nurse Corps Manpower Management Model","Journal of Health Organisation and Management",0.107954545455,0.091033966034
803FBA14,"-Reliability/availability modeling and prediction for e-commerce and other Internet information systems","Information not present",0.355555555556,0.294273504274
7EA559D2,"-Visual speech synthesis by modelling coarticulation dynamics using a non-parametric switching state-space model","International Conference on Multimodal Interfaces",0.145454545455,0.152952999382
7D57E940,"-Memory-Efficient Segment-Based Packet-Combining Schemes in Face of Deadlines","IEEE Transactions on Industrial Informatics",0.0959595959596,0.0929810929811
7F92F6C9,"-A linear predictive HMM for vector-valued observations with applications to speech recognition","IEEE Transactions on Acoustics, Speech, and Signal Processing",0.106060606061,0.113636363636
7DE83CFC,"-Performance of error control schemes for fading channels with power-control and MAI","Vehicular Technology Conference",0.119155844156,0.135476190476
754F2D2E,"-SOME REMARKS ON NON-LOCAL THEORIES","Information not present",0.133333333333,0.183333333333
7ADAC644,"-Degradation of speech recognition performance over lossy data networks","Modeling Analysis and Simulation of Wireless and Mobile Systems",0.106060606061,0.106060606061
5B9840C8,"-Maintenance Strategies for Manufacturing Systems using Markov Models","Information not present",0.0804195804196,0.151748251748
80B56763,"-On modeling network congestion using continuous-time bivariate Markov chains","Conference on Information Sciences and Systems",0.0982323232323,0.141755698006
77823E01,"-Characterization of intermedia synchronization and its effects on the performance of an ATM multiplexer loaded by multimedia traffic","Performance Evaluation",0.113005050505,0.116558441558
8140FCFE,"-Using Machine Learning to Focus Iterative Optimization","Symposium on Code Generation and Optimization",0.0857142857143,0.18869047619
7BBB963C,"-Unsupervised SAR images change detection with hidden Markov chains on a sliding window","Remote Sensing",0.0994318181818,0.129255698006
6D393A76,"-Incidencia, riesgo y evolucion de las fracturas osteoporoticas de cuello de femur en las mujeres en España, a partir de un modelo de Markov","Information not present",0,0
7AB9B30C,"-Cost effectiveness of a lidocaine 5% medicated plaster compared with pregabalin for the treatment of postherpetic neuralgia in the UK: a Markov model analysis.","Clinical Drug Investigation",0.103282828283,0.115103923854
7F9B5E92,"-Accurate modeling of repair time in two-machine production lines","Emerging Technologies and Factory Automation",0.133333333333,0.112222222222
7CDDB3EC,"-Costs and consequences of clopidogrel versus aspirin for secondary prevention of ischaemic events in (high-risk) atherosclerotic patients in Sweden: a lifetime model based on the CAPRIE trial and high-risk CAPRIE subpopulations","Applied Health Economics and Health Policy",0.145833333333,0.123932796259
7745DD59,"-Choosing the appropriate capacity for a make-to-forecast production environment using a Markov analysis approach","Iie Transactions",0.133333333333,0.139849039849
8163E372,"-Baseform adaptation for large vocabulary hidden Markov model based speech recognition systems","International Conference on Acoustics, Speech, and Signal Processing",0.0956439393939,0.132332944833
7972A890,"-Medium Access Control Protocols for Wireless Sensor Networks with Energy Harvesting","IEEE Transactions on Communications",0.100505050505,0.0864708703994
7EEE6E67,"-An abstraction-guided simulation approach using Markov models for microprocessor verification","Design, Automation, and Test in Europe",0.101388888889,0.132362844128
7CD4D2B3,"-Short-memory and the PPP hypothesis","Journal of Economic Dynamics and Control",0.133333333333,0.175
5AEA26E6,"-Delay analysis of the IEEE 802.11 DCF","Personal, Indoor and Mobile Radio Communications",0.0940170940171,0.111111111111
774F1316,"-Time series similarity measures and time series indexing (abstract only)","Sigmod Record",0.103282828283,0.102188552189
79323F8C,"-Prediction-based approaches to characterize bidirectional promoters in the mammalian genome.","BMC Genomics",0.0958333333333,0.130357142857
76B7CE94,"-Boundary representation techniques for object-based image compression","Information not present",0.10625,0.106755050505
7D67388E,"-Mining interest navigation patterns based on hybrid markov model","Flexible Query Answering Systems",0.111805555556,0.1356999482
7AD81015,"-Effective Capacity for Multi-Rate Relay Channels with Delay Constraint Exploiting Adaptive Cooperative Diversity","IEEE Transactions on Wireless Communications",0.108333333333,0.115642690643
7D1A1AB4,"-Time-domain identification using ARMARKOV/Toeplitz models with quasi-Newton update","Conference on Decision and Control",0.120941558442,0.173024891775
5DC0E5AE,"-Modeling Financial Time Series Volatility with Markov Switching Models","Information not present",0.110227272727,0.105404040404
80DE6087,"-Algorithms for Markovian source separation by entropy rate minimization","International Conference on Acoustics, Speech, and Signal Processing",0.100505050505,0.101111111111
7BCA531E,"-A semi-Markov model with memory for price changes","Journal of Statistical Mechanics: Theory and Experiment",0.115277777778,0.104482323232
7F52BA9F,"-Cost-effectiveness of pharmacological and psychosocial interventions for schizophrenia","Cost Effectiveness and Resource Allocation",0.107954545455,0.100961538462
7CCEC9AF,"-Markov models for multi-lane freeway traffic","Transportation Research",0.0959595959596,0.0895622895623
79CB0A24,"-ProfilePSTMM: capturing tree-structure motifs in carbohydrate sugar chains","Bioinformatics",0.0692307692308,0.0880036630037
7D543685,"-Quality-effective repair of multichip module systems","Defect and Fault Tolerance in VLSI and Nanotechnology Systems",0.10625,0.100641025641
5CE59F42,"-Genomic DNA k-mer Spectra: Models and Modalities","Research in Computational Molecular Biology",0.0959595959596,0.0933621933622
7408FDCE,"-Barnes Maze Based on Computer Vision and Learning","Studia Informatica Universalis",0.103896103896,0.145079365079
789366A2,"-Contagion in a crowd: The effects of crowd size and initial discrepancy from unanimity","Journal of Personality and Social Psychology",0.0875,0.0957070707071
76A7566C,"-The Lifetime Economic Burden of Keratoconus: A Decision Analysis Using a Markov Model","American Journal of Ophthalmology",0.106060606061,0.126248751249
6D52F72D,"-Reliability Measure of Hardware Redundancy Fault-Tolerant Digital Systems with Intermittent Faults","IEEE Transactions on Computers",0.121933621934,0.0986457986458
0491E8B7,"-An expectation maximization algorithm for training hidden substitution models 1 1 Edited by F. Cohen","Journal of Molecular Biology",0.106060606061,0.126875901876
79631B3E,"-A semi-Markov model with Bayesian belief network based human error probability for availability assessment of downhole optical monitoring systems","Simulation Modelling Practice and Theory",0.133928571429,0.131195193695
81055E4C,"-The experimental analysis of GMRES convergence for solution of Markov chains","International Multiconference on Computer Science and Information Technology",0.1125,0.0932886557887
7EA67891,"-Ant Colony Optimization for Image Regularization Based on a Nonstationary Markov Modeling","IEEE Transactions on Image Processing",0.102777777778,0.129242979243
7E29E24B,"-Online Detection of Fire in Video","Computer Vision and Pattern Recognition",0.129464285714,0.130952380952
8133F383,"-The Evaluation for the Mission-Time of Quick Response Manufacturing System","Computational Sciences and Optimization",0.116883116883,0.103556166056
59F4721E,"-Capacity maximization in dynamic spectrum sharing based on optimal access probabilities","Information not present",0.10625,0.147420634921
79A5EA27,"-A Novel Spectrum Handoff Scheme with Spectrum Admission Control in Cognitive Radio Networks","Global Communications Conference",0.106060606061,0.0959385521886
7DA4F3E6,"-Transparent Virtual Coupler Design for Networked Haptic Systems With a Mixed Virtual Wall","IEEE-ASME Transactions on Mechatronics",0.0940170940171,0.0804906898657
7F1A9872,"-An analysis of extreme-weather-related transmission line outages","Canadian Conference on Electrical and Computer Engineering",0.113005050505,0.111805555556
7512762C,"-A theoretical base for optimising intermolecular interactions driving polarity formation in channel-type host–guest materials","Chemical Physics Letters",0.121933621934,0.120861678005
638F0D21,"-The MOR-S photogrammetric geodetic adjustment program in sparse matrix technique","Information not present",0.0982323232323,0.100505050505
7A4670AF,"-A Comparative Evaluation of Designs for Reliable Memory Systems","Journal of Electronic Testing",0.121933621934,0.110500610501
7F39594A,"-Nonuniform Markov models","Clinical Orthopaedics and Related Research",0.0804195804196,0.0839160839161
123C02AA,"-Beat-to-Beat Variability of Repolarization Duration Intrinsic to Native Myocytes, But Does It Feature in Ventricular Cell Models?","Information not present",0.0893939393939,0.173484848485
7C109385,"-Cost-effectiveness of a potential future Helicobacter pylori vaccine in the Netherlands: The impact of varying the discount rate for health","Vaccine",0.106060606061,0.122189789377
7E815FD2,"-Hidden-Articulator Markov Models: Performance Improvements and Robustness to Noise","Information not present",0.103282828283,0.113157213157
7947C78B,"-The exact likelihood for a multivariate ARMA model","Journal of Multivariate Analysis",0.0893939393939,0.0954545454545
7CBC8151,"-A SIMPLE NON-STATIONARY MARKOV MODEL OF THE TRANSITION BETWEEN MUTUALLY EXCLUSIVE GROUPS: MODELLING THE END OF THE MONEY ILLUSION*: A SIMPLE NON-STATIONARY MARKOV MODEL","Oxford Bulletin of Economics and Statistics",0.119047619048,0.102681269348
7D958BE7,"-Outcomes and Costs of Risperidone versus Olanzapine in Patients with Chronic Schizophrenia or Schizoaffective Disorders: A Markov Model","Value in Health",0.0839160839161,0.0802496114996
76E6923D,"-PG118 DIRECT MEDICAL COSTS OF CROHN'S DISEASE IN SPAIN: A MARKOV MODEL","Value in Health",0.0804195804196,0.0711267898768
77611B0F,"-Modeling the Management of a Flexor Sheath Ganglion","Hand",0.107954545455,0.0892857142857
79FE5A97,"-Cost-Effectiveness Analyses of Natalizumab (Tysabri®) Compared with Other Disease-Modifying Therapies for People with Highly Active Relapsing-Remitting Multiple Sclerosis in the UK","PharmacoEconomics",0.111805555556,0.118491462241
7EB18340,"-Modeling splicing sites with pairwise correlations","Bioinformatics",0.0959595959596,0.127513227513
7A8375A0,"-Potential economic viability of two proposed rifapentine-based regimens for treatment of latent tuberculosis infection.","PLOS ONE",0.108333333333,0.104105915871
7F494AA6,"-User profile-driven resource allocation for cellular networks","International Conference on Communications",0.0959595959596,0.100673400673
72F6BEAA,"-Cost‐effectiveness of primary cytology and HPV DNA cervical screening","International Journal of Cancer",0.103896103896,0.0952380952381
75A3BF84,"-A nonlinear disaggregation method with a reduced parameter set for simulation of hydrologic series","Water Resources Research",0.108333333333,0.131111111111
7C78A03D,"-Joint sensing based adaptive resource allocation for VANET networks","Information not present",0.0959595959596,0.177070707071
76CAAC1B,"-Performance modeling of multistage production systems operating under hybrid push/pull control","International Journal of Production Economics",0.133333333333,0.115598290598
7667921D,"-FMO selection using Markov model in H.264 for slow fading wireless channels","Information not present",0.116883116883,0.140918109668
776CFD2E,"-Estimation of Markov regime-switching regression models with endogenous switching","Journal of Econometrics",0.0820221445221,0.124747474747
074E7A8C,"-Leading and Lagging Indicators Of the Economic Crisis","Information not present",0.0934065934066,0.142063492063
7CF2CB81,"-A simplistic approach to model capacity estimation and bandwidth utilization of IEEE 802.11e WLAN","International Conference on Wireless Communications and Mobile Computing",0.119155844156,0.109876071641
0AC10F2A,"-VALIDATING AN ANALYTICAL APPROXIMATION THROUGH DISCRETE SIMULATION","Information not present",0.116452991453,0.138888888889
5AEC6E17,"-Hybrid Detection of Application Layer Attacks Using Markov Models for Normality and Attacks","International Conference on Information and Communication Security",0.11875,0.131610981611
725FD537,"-State-based SHOSLIF for indoor visual navigation","International Conference on Pattern Recognition",0.0940170940171,0.111111111111
6D6AE6E9,"-Realtime online adaptive gesture recognition","International Conference on Pattern Recognition",0.0975135975136,0.10101010101
7963CE81,"-Nonparametric Inference for a Class of Semi-Markov Processes with Censored Observations","Annals of Statistics",0.18253968254,0.178075396825
58F529F1,"-Stochastic model checking with stochastic comparison","Web Services and Formal Methods",0.091958041958,0.14696969697
79D6E642,"-Effects of restricted rotational diffusion on 2H magic angle spinning nuclear magnetic resonance spectra","Journal of Chemical Physics",0.0875,0.105081585082
7F1EF167,"-Human activity detection from RGBD images","Information not present",0.139583333333,0.134259259259
7B8F7427,"-High-order extensions of the Double Chain Markov Model","Stochastic Models",0.0839160839161,0.0874125874126
7A006F10,"-Entropy and stability in time use � An empirical investigation based on the German Time Use Survey","Information not present",0.135822510823,0.148908730159
7DC6E537,"-Realtime online adaptive gesture recognition","International Conference on Computer Vision",0.0975135975136,0.10101010101
7BD35436,"-Best invariant covariance component estimators and its application to the generalize multivariate adjustment of heterogeneous deformation observations","Journal of Geodesy",0.106060606061,0.0997835497835
59E61814,"-Efficient Solutions for an Approximation Technique for the Transient Analysis of Markovian Models","Information not present",0.119949494949,0.111919191919
79CF1AFE,"-Designing Sensitive and Specific Spaced Seeds for Cross-Species mRNA-to-Genome Alignment","Journal of Computational Biology",0.0875,0.120833333333
77D30836,"-RS-and-GIS-supported forecast of grassland degradation in southwest Songnen plain by Markov model","Geo-spatial Information Science",0.113997113997,0.100516943374
7C7A9AC9,"-Discrete-time heavy-tailed chains, and their properties in modeling network traffic","ACM Transactions on Modeling and Computer Simulation",0.0959595959596,0.1125
78744637,"-Real-Time 3-D Human Body Tracking using Variable Length Markov Models","British Machine Vision Conference",0.0959595959596,0.157601657602
80DD7B84,"-The Dynamic Analysis and Prediction of Stock Markets through the Latent Markov Model","Information not present",0.344155844156,0.252118252118
7DE2DCB9,"-Characterizing temporal SNR variation in 802.11 networks","Wireless Communications and Networking Conference",0.106060606061,0.111111111111
80E78193,"-Deterministic process-based generative models for characterizing packet-level bursty error sequences","Wireless Communications and Mobile Computing",0.116883116883,0.143668831169
79B45F59,"-Improved second order design and the datum choice","Journal of Geodesy",0.15,0.142361111111
7FC2ED4B,"-Component modeling for reliability analysis by simulation","Information not present",0.0975135975136,0.119949494949
7FD98E78,"-Texture classification using noncausal hidden Markov models","IEEE Transactions on Pattern Analysis and Machine Intelligence",0.106060606061,0.156541375291
7F611E52,"-Optimal fire management for maintaining community diversity","Ecological Applications",0.1125,0.152051282051
76CCB36C,"-Carboxylic acids permeases in yeast: two genes in Kluyveromyces lactis","Gene",0.0744047619048,0.0811965811966
7E143280,"-Image coding using weighted cosine transform","Information not present",0.0804195804196,0.19696969697
76852EAF,"-A note on the equality of the OLSE and the BLUE of the parametric function in the general Gauss–Markov model","Statistical Papers",0.0959595959596,0.0970707070707
7C3C8352,"-A new criterion and method for amino acid classification.","Journal of Theoretical Biology",0.118055555556,0.107638888889
7E4779F5,"-A generalized wavelet transform for Fourier analysis: the multiresolution Fourier transform and its application to image and audio signal analysis","IEEE Transactions on Information Theory",0.131944444444,0.125240384615
7C5EDDC0,"-Cost-Effectiveness of 21 Alternative Cervical Cancer Screening Strategies","Value in Health",0.103896103896,0.0975299210593
5ABADDA0,"-Simulation of rain events time series with Markov model","Personal, Indoor and Mobile Radio Communications",0.145833333333,0.106237373737
78FA01ED,"-Throughput Analysis in Multihop CSMA Packet Radio Networks","IEEE Transactions on Communications",0.106060606061,0.0989583333333
759150A5,"-Performance/availability modeling with the TANGRAM-II modeling environment","Performance Evaluation",0.0875,0.116666666667
7B445AE8,"-Mathematical analysis of the honeybee waggle dance","Acta Biologica Hungarica",0.0940170940171,0.0837928153718
76C664CC,"-Optimization of ARQ in Multi-hop Wireless Network","International Conference on Networks",0.0959595959596,0.0868055555556
7957AD3D,"-Invariant Density Analysis: Modeling and Analysis of the Postural Control System Using Markov Chains","IEEE Transactions on Biomedical Engineering",0.101388888889,0.11539648623
00317291,"-G-RAND: A phase-type approximation for the nonstationary queue","Performance Evaluation",0.102855477855,0.128787878788
7655A247,"-Gravity‐Type Interactive Markov Models—Part I: A Programming Formulation of Steady States","Journal of Regional Science",0.0959595959596,0.100610500611
77BEBB4D,"-Clinical pathway clustering using graph b-colouring and Markov models","International Journal of Biomedical Engineering and Technology",0.0804195804196,0.146066433566
778CFF3B,"-Educational aspirations as a markovian process: A panel study of college and non‐college plans during high school","Journal of Mathematical Sociology",0.124206349206,0.100733393591
6238F078,"-Measures of Tipping Points, Robustness, and Path Dependence","Information not present",0.113005050505,0.117222222222
00AA001B,"-Research Paper: Crossing the Evidence Chasm: Building Evidence Bridges from Process Changes to Clini","Journal of the American Medical Informatics Association",0.127678571429,0.116216191216
726CBA6A,"-A new backoff algorithm to improve the performance of IEEE 802.11 DCF","Mobile Ad-hoc and Sensor Networks",0.10101010101,0.157407407407
800C3100,"-Nonstationary Markov Modeling: An Application to Wage-Influenced Industrial Relocation","International Regional Science Review",0.104166666667,0.0963141025641
7BD69797,"-Quality assessment metrics vs. PSNR under packet lossscenarios in manet wireless networks","Information not present",0.104482323232,0.0930123117623
7BD7C3C0,"-Robust splicing costs and efficient search with BMM Models for concatenative speech synthesis","International Conference on Acoustics, Speech, and Signal Processing",0.145454545455,0.107711038961
812D1046,"-Eigenvalue-eigenvector solutions for two general markov models in reliability","Microelectronics Reliability",0.0839160839161,0.0874125874126
628E875C,"-Sensitivity of Markov Model to Different Sampling Sizes of Condition Data","Journal of Performance of Constructed Facilities",0.0959595959596,0.132626262626
79EC1609,"-Optimal preventive maintenance for a device submitted to random and deteriorating failures","Industrial Engineering and Engineering Management",0.116883116883,0.135471195471
7E974690,"-Modeling Time-Varying Population for Biometric Authentication","International Conference on Computing: Theory and Applications",0.0959595959596,0.111111111111
805399EC,"-The Effects of Anti-Hypertensive Drugs Evaluated Using Markov Modelling for Northern Ireland Chronic Kidney Disease Patients","Computer-Based Medical Systems",0.091958041958,0.11760031635
76B0E4DE,"-A SEMI‐MARKOV MODEL FOR EAR INFECTION","Australian & New Zealand Journal of Statistics",0.0804195804196,0.0839160839161
807C99EF,"-Self-localization through color features detection","Information not present",0.0979166666667,0.105303030303
7FBD647C,"-Simulation of Burst Error Models and an Adaptive Error Control Scheme for High Cellular Systems Speed Data Transmission Over Analog","IEEE Transactions on Vehicular Technology",0.121933621934,0.122147574648
7D8D2F51,"-Maximum entropy direct models for speech recognition","IEEE Transactions on Audio, Speech, and Language Processing",0.147727272727,0.120454545455
774D20F2,"-Input encoding method for identifying transcription start sites in RNA polymerase II promoters by neural networks","Soft Computing",0.111111111111,0.120716320716
7DC3C22D,"-Stochastic Modeling and Performance Evaluation of Fading Channel for Wireless Network Design","Advanced Information Networking and Applications",0.121933621934,0.106717687075
7B1AA788,"-Applications of Quasi-Markov Simplex Models across Populations.","Educational and Psychological Measurement",0.0959595959596,0.10101010101
78994C23,"-Erlang C Formula and its Use in the Call Centers","Information not present",0.12987012987,0.101694139194
85DB9852,"-Development of an Optimal Design for Conforming Run Length Sampling Methods in the Presence of Inspection Errors","Journal of Testing and Evaluation",0.126984126984,0.150048100048
8143EF8D,"-Data fusion modeling for groundwater systems","Journal of Contaminant Hydrology",0.10101010101,0.118233618234
122B6552,"-View-invariant Human Action Recognition Based on Factorization and HMMs","Journal of Machine Vision and Applications",0.15,0.189393939394
7BC83AD5,"-A Transitional Model for Longitudinal Binary Data Subject to Nonignorable Missing Data","Biometrics",0.118181818182,0.169292929293
7D8015E6,"-Yield analysis of fault-tolerant multichip module systems for massively parallel computing","Information not present",0.111805555556,0.128258547009
69405F67,"-Common substrings in random strings","Combinatorial Pattern Matching",0.0744047619048,0.0801282051282
803348A7,"-Optimal Kullback-Leibler Aggregation via Spectral Theory of Markov Chains","IEEE Transactions on Automatic Control",0.13125,0.116105769231
7B14FBD8,"-Adaptive Service Degradation and Compensation for Multiclass Traffic in CDMA Cellular Networks","International Conference on Communications",0.113005050505,0.105952380952
7F14E2AF,"-Change in Regime and Markov Models","Information not present",0.0839160839161,0.0862470862471
7C4A6D7C,"-Estimating the stage‐specific numbers of HIV infection using a markov model and back‐calculation","Statistics in Medicine",0.0861888111888,0.150291375291
7B11E74E,"-Cost-effectiveness and clinical implications of advanced bearings in total knee arthroplasty: A long-term modeling analysis","International Journal of Technology Assessment in Health Care",0.143055555556,0.118518518519
7C98F1F9,"-Effect of adding regressors on the equality of the BLUEs under two linear models","Journal of Statistical Planning and Inference",0.0921717171717,0.117171717172
759608A4,"-A Constrained Least Squares Approach to the General Gauss-Markov Linear Model","Journal of the American Statistical Association",0.0804195804196,0.118362193362
0BCC98B6,"-Detecting Code Similarity Using Patterns","Information not present",0.116964285714,0.175297619048
7E6221AA,"-Incremental and Complementary Coding Techniques for Cooperative Medium Access Control Protocols","Vehicular Technology Conference",0.123214285714,0.104685592186
75FC666D,"-Semi-Markov Model for Low-Elevation Satellite–Earth Radio Propagation Channel","IEEE Transactions on Antennas and Propagation",0.106060606061,0.0973800505051
7AE288B9,"-Markovian Interpretations of Conservation Learning.","Psychological Review",0.103896103896,0.114959114959
7E4F128E,"-Improving the performance and accuracy of time series modeling based on autonomic computing systems","Journal of Ambient Intelligence and Humanized Computing",0.106060606061,0.151282051282
7FD6A399,"-Analysis of pilot symbol assisted modulation in fading channels using finite state Markov models","International Symposium on Information Theory and its Applications",0.120941558442,0.140473692974
80473AA8,"-Topic segmentation using Markov models on section level","Information not present",0.0994318181818,0.148737373737
758B5647,"-A modeling framework that combines markov models and discrete-event simulation for stroke patient care","ACM Transactions on Modeling and Computer Simulation",0.106060606061,0.127241161616
5BC05137,"-Distribution of Random Walk Length Generated by a Binary Markov Sequence and Its Application","Ieice Transactions",0.113005050505,0.150657213157
7CE2AACB,"-Human optokinetic nystagmus: a stochastic analysis","Journal of Vision",0.0940170940171,0.105555555556
81067A21,"-A Multi-Step Stress-Strength Model of a Parallel System","IEEE Transactions on Reliability",0.0804195804196,0.0839160839161
7B190CCF,"-Study of Urban Land-Use Structure Situation on the Ground of Information Entropy","Applied Mechanics and Materials",0.118181818182,0.118888888889
752234D3,"-Runge-Kutta algorithm of reliability model based on Markov chain for TT&C system","Information not present",0.106060606061,0.118384701718
76582A62,"-Reduction of a Controlled Markov Model with Incomplete Data to a Problem with Complete Information in the Case of Borel State and Control Space","Theory of Probability and Its Applications",0.1375,0.132461427461
5D685F7D,"-A new Markov model for Web access prediction","Computing in Science and Engineering",0.307692307692,0.312791375291
7B884F50,"-MI4 THE DANGER OF IGNORING POPULATION HETEROGENEITY WHEN MARKOV MODELS ARE USED FOR COST EFFECTIVENESS ANALYSIS","Value in Health",0.106060606061,0.14523910433
5E3CFF11,"-BI-POMDP: Bounded, Incremental, Partially-Observable Markov-Model Planning","Information not present",0.104166666667,0.1875
0B56E3FD,"-Throughput and blocking in circuit-switched interconnection networks","Information not present",0.0959595959596,0.122895622896
7E9C97C8,"-Cost implications of treatment non‐completion in a forensic personality disorder service","Criminal Behaviour and Mental Health",0.15625,0.140404040404
78B7A935,"-A One Year Health Economic Model Comparing Transdermal Fentanyl with Sustained-Release Morphine in the Treatment of Chronic Noncancer Pain","Journal of Pain and Palliative Care Pharmacotherapy",0.105555555556,0.108288239538
7A163700,"-Improving the performance of the web proxy server through group prefetching","International Conference on Ubiquitous Information Management and Communication",0.119047619048,0.0984126984127
5C61402B,"-The Aligner: Text-to-Speech Alignment Using Markov Models","Information not present",0.0893939393939,0.174747474747
5C64A0E8,"-Learning topological maps with weak local odometric information","International Joint Conference on Artificial Intelligence",0.118181818182,0.135714285714
7EDEE1DE,"-Prediction of rural electricity consumption based on Grey-Markov model","Modelling Autonomic Communications Environments",0.0820221445221,0.146124708625
7A092633,"-Automatic extraction of numerical sequences in handwritten incoming mail documents","Pattern Recognition Letters",0.103896103896,0.112418831169
7C45DD77,"-Rates of convergence of stochastically monotone and continuous time Markov models","Journal of Applied Probability",0.1125,0.100788655789
7A793494,"-Traffic Flow Forecasting using the DESFM Model","Ieej Transactions on Electronics, Information and Systems",0.114393939394,0.172727272727
77D7FF61,"-Estimation of deterministic and stochastic IMU error parameters","Information not present",0.116883116883,0.103174603175
7F29945B,"-A-posteriori probability decoding of variable-length codes using a three-dimensional trellis representation","Global Communications Conference",0.12251984127,0.149966931217
80A974C1,"-Career-path analysis using drifting Markov models (DMM) and self-organizing maps","Information not present",0.0975135975136,0.171356421356
7DA71551,"-Analysis of end-to-end performance in a multi-hop wireless network for different hop-level ARQ policies","Global Communications Conference",0.106060606061,0.0939078282828
7D83E160,"-Error resilient image transport in wireless sensor networks","Computer Networks",0.10101010101,0.0866147741148
77262083,"-Process Failure Mechanisms and Optimal Design of Fraction Defective Control Charts","Iie Transactions",0.12987012987,0.110582010582
7B44053B,"-Modeling and analysis of two unreliable batch machines with a finite buffer in between","Iie Transactions",0.106060606061,0.0926434676435
