Paper ID,Title,Journal,Sim1,Sim2
80B11653,"A 5mW MPEG4 SP encoder with 2D bandwidth-sharing motion estimation for mobile applications","International Solid-State Circuits Conference",0.373571428571,0.75
7CBBB54F,"The influence of continental water storage on the annual wobble of polar motion, estimated by inverse solution","Journal of Geodynamics",0.273571428571,0.258900226757
76E07F78,"Video tomography: an efficient method for camerawork extraction and motion analysis","ACM Multimedia",0.403246753247,0.51746031746
7DF85AC0,"Recursive image registration with application to motion estimation","IEEE Transactions on Acoustics, Speech, and Signal Processing",0.373571428571,0.500793650794
7FB89D6A,"Gait tracking and recognition using person-dependent dynamic shape model","Information not present",0.148181818182,0.151725589226
5E44972C,"A guided search method for real time transcoding a MPEG2 p frame into h.263 p frame in a compressed domain","International Conference on Computational Science and Its Applications",0.181666666667,0.13431013431
7214AD98,"A fast and adaptive interpolation method for video coding","Information not present",0.286071428571,0.390277777778
7E1F7913,"Map-based navigation for a mobile robot with omnidirectional image sensor COPIS","IEEE Transactions on Robotics and Automation",0.162619047619,0.117841880342
800D6114,"Low power memory storage and transfer organization for the MPEG-4 full pel motion estimation on a multimedia processor","IEEE Transactions on Multimedia",0.361071428571,0.313015873016
7F9C332F,"Motion palette coding for video compression","Canadian Conference on Electrical and Computer Engineering",0.384487734488,0.642222222222
7982A3FF,"Video Steganography Based on Optimized Motion Estimation Perturbation","Information Hiding",0.506904761905,0.725
5F8967E5,"Aggregated motion estimation for image reconstruction in real-time MRI.","Magnetic Resonance in Medicine",0.357896825397,0.424272486772
7A2B588C,"Image stabilization based on BM-EMD","Information not present",0.21373015873,0.417989417989
8139B8E0,"An empirical comparison of high definition video and regular video in optical flow computation","International Conference on Pattern Recognition",0.319404761905,0.489087301587
78E13DDB,"HOS-based method of global motion estimation for noisy image sequences","Electronics Letters",0.346154401154,0.466666666667
7D881951,"A scene adaptive hybrid video coding scheme based on the LOT","IEEE Transactions on Circuits and Systems for Video Technology",0.411035353535,0.558080808081
78C51DB7,"Motion estimation of 3‐D objects using multisensor data fusion","Journal of Robotic Systems",0.353015873016,0.460317460317
7F2322F0,"3-D Source Seeking for Underactuated Vehicles Without Position Measurement","IEEE Transactions on Robotics",0.167619047619,0.173333333333
78AB6967,"A prototype of B/S-based intelligent video surveillance system","Information not present",0.270396825397,0.339393939394
7E4B6521,"A CMOS Digital Image Sensor with a Feature-Driven Attention Module","The Kips Transactions:partb",0.148181818182,0.107638888889
75BBE563,"Refinement of extracted visual attention areas in video sequences","International Conference on Acoustics, Speech, and Signal Processing",0.258654401154,0.289444444444
0622D8EE,"A Fast Search Algorithm for Sub-Pixel Motion Estimation in H.264","International Conference on Signal Processing and Multimedia Applications",0.467619047619,0.833333333333
85CE7503,"Classifying and learning cricket shots using camera motion","Lecture Notes in Computer Science",0.276904761905,0.334348290598
812175BD,"An improved neural architecture for gaze movement control in target searching","International Symposium on Neural Networks",0.161349206349,0.129464285714
7F65A0B4,"Low-cost and real-time super-resolution over a video encoder IP","International Symposium on Quality Electronic Design",0.258654401154,0.545454545455
772ABE72,"Performance enhancement for rate-constrained motion estimation using Kalman filter","Optical Engineering",0.353015873016,0.447420634921
7F6CE367,"Registration of 3D Points Using Geometric Algebra and Tensor Voting","International Journal of Computer Vision",0.14797008547,0.147741147741
7E646B22,"Camera motion estimation using monocular and stereo-vision","Information not present",0.346154401154,0.602564102564
5EE62D5E,"3-D Motion Estimation for Positioning from 2-D Acoustic Video Imagery","Iberian Conference on Pattern Recognition and Image Analysis",0.412821067821,0.66
7EEF1751,"Estimation of affine geometric transformations of several objects from global measurements","Multimedia Signal Processing",0.282857142857,0.404761904762
7A22F053,"Vision aided motion estimation for unmanned helicopters in GPS denied environments","Robotics, Automation and Mechatronics",0.346154401154,0.350666520979
807F0F50,"Use of fourier and hartley transforms in motion estimation: A comparative study","International Journal of Imaging Systems and Technology",0.353015873016,0.393939393939
7D098689,"Motion detection of vehicles based on FPGA","Information not present",0.325321067821,0.545833333333
76DD13B3,"Motion estimation using the monogenic signal applied to ultrasound elastography","International Conference of the IEEE Engineering in Medicine and Biology Society",0.351590909091,0.583333333333
7D16C15E,"An efficient moving target identification method","Information not present",0.236327561328,0.350793650794
7FBDE5FF,"Application of random and pseudo-random sampling for tracking moving objects","Information not present",0.17880952381,0.228571428571
3CCD2F4F,"Implementacja kodeka standardu MPEG-2 w układach FPGA","Information not present",0.0883705183705,0.1
5AA0E758,"Gesture recognition with depth images — A simple approach","Information not present",0.151944444444,0.128571428571
7F097033,"Fast sub-pixel motion estimation and mode decision for H.264","International Symposium on Circuits and Systems",0.357896825397,0.577380952381
850425A0,"폐색영역탐지 기능을 갖는 프레임율 변환","Information not present",0,0
80A49059,"3D human pose from silhouettes by relevance vector regression","Computer Vision and Pattern Recognition",0.151392496392,0.102844932845
5E7A89C5,"Virtual range scan for avoiding 3D obstacles using 2D tools","Information not present",0.151944444444,0.187962962963
8144BE46,"Multimodal estimation of discontinuous optical flow using Markov random fields","IEEE Transactions on Pattern Analysis and Machine Intelligence",0.236590909091,0.385416666667
7FDCAA83,"A general approach for determining 3D motion and structure of multiple objects from image trajectories","Information not present",0.270396825397,0.276757369615
5BB1ABA6,"Towards an efficient high quality picture-rate up-converter","International Conference on Image Processing",0.238820018365,0.583333333333
8104CC25,"Cooperative transport by multiple mobile robots in unknown static environments associated with real-time task assignment","IEEE Transactions on Robotics and Automation",0.172543290043,0.165472027972
77BFE7E4,"Anaylsis of motion estimation using multiple reference frames in MPEG-4AVC/H.264","Information not present",0.346154401154,0.510622710623
7AABAE80,"H.264 MOTION ESTIMATION ALGORITHM BASED ON VIDEO SEQUENCES ACTIVITY","Journal of Electronics (china)",0.554285714286,0.768518518519
6E06E9E0,"Depth-from-motion estimation based on a multiscale analysis of motion constraint equation validity","International Conference on Image Processing",0.431071428571,0.509693877551
7F10E91D,"Some Experiments on Estimating the 3-D Motion Parameters of a Rigid Body from Two Consecutive Image Frames","IEEE Transactions on Pattern Analysis and Machine Intelligence",0.265515873016,0.240127332984
762D5F9D,"Proposal of a parallel architecture for a motion detection algorithm","International Conference on Pattern Recognition",0.375952380952,0.476666666667
7F972F3F,"Temporal video segmentation using global motion estimation and discrete curve evolution","International Conference on Image Processing",0.412821067821,0.52619047619
8146D4EE,"Structure and motion estimation from apparent contours under circular motion","British Machine Vision Conference",0.346154401154,0.645
7DE0923A,"A new intra prediction with adaptive template matching through finite state machine","Journal of Visual Communication and Image Representation",0.212470862471,0.267929292929
772D6F7E,"A genetic algorithm for recovering camera parameters and motion from silhouettes","International Conference on Telecommunications",0.375952380952,0.41452991453
7EF6ED4E,"Neighborhood-Based Weighted Regularization of Video Sequence Super-Resolution","Computational Intelligence and Security",0.142616550117,0.118055555556
7DE88A75,"Hurst exponent estimation based on Modified Aggregated Variance Method","Information not present",0.301313131313,0.430555555556
813B4BC6,"Incremental model-based discrimination of articulated movement from motion features","Information not present",0.270396825397,0.356060606061
6AD2FDD2,"Robust Watermarking with Adaptive Receiving","International Workshop on Digital Watermarking",0.233333333333,0
7A636EF6,"A linear algorithm for motion estimation using straight line correspondences","Graphical Models \/graphical Models and Image Processing \/computer Vision, Graphics, and Image Processing",0.463452380952,0.609722222222
811C52CF,"A single-chip CIF 30 Hz H261, H263, and H263+ video encoder/decoder with embedded display controller","IEEE Journal of Solid-state Circuits",0.258654401154,0.366477272727
7CF29DD9,"Architectures for hierarchical and other block matching algorithms","IEEE Transactions on Circuits and Systems for Video Technology",0.253525641026,0.358333333333
759B70F9,"Estimation of depth and 3D motion parameter of moving object with multiple stereo images","Image and Vision Computing",0.346154401154,0.356646825397
79348257,"A novel 7 degrees of freedom model for upper limb kinematic reconstruction based on wearable sensors","Information not present",0.218059163059,0.238327149041
76939854,"Crowd motion capture","Computer Animation and Virtual Worlds",0.242301587302,0.6
80151C98,"Integration of region tracking and optical flow for image motion estimation","International Conference on Image Processing",0.364404761905,0.381746031746
677AC925,"Some methods of stochastic calculus for fractional Brownian motion","Conference on Decision and Control",0.258654401154,0.400673400673
75C33EC7,"Two-component wind fields from scanning aerosol lidar and motion estimation algorithms","Information not present",0.449404761905,0.497383568812
5E1CF8F6,"3D displacement fields estimation of three-dimensional cardiac echocardiographic images based on elliptic partial differential equation","Information not present",0.304884559885,0.46746031746
5F604BB8,"A visual tracking system using an RFID-tag","Filtration & Separation",0.136006493506,0.183080808081
5D87AC1C,"Landing an Unmanned Air Vehicle: Vision Based Motion . . .","Information not present",0.325321067821,0.420707070707
7FC55BC4,"Expressive Facial Animation Synthesis by Learning Speech Coarticulation and Expression Spaces","IEEE Transactions on Visualization and Computer Graphics",0.162702020202,0.167222222222
75F61FB6,"ASIP Solution for Implementation of H.264 Multi Resolution Motion Estimation","Int'l J. of Communications, Network and System Sciences",0.318412698413,0.500793650794
8034403A,"Block predictive transform coding of still images","International Conference on Acoustics, Speech, and Signal Processing",0.167619047619,0.153703703704
80EA27E7,"Motion optimization of ordered blocks for overlapped block motion compensation","IEEE Transactions on Circuits and Systems for Video Technology",0.26170995671,0.401388888889
8161A2E9,"Unsupervised estimation of left ventricular displacement from MR tagged images using Markov random field edge priors","International Conference on Image Processing",0.271035353535,0.267817059484
7F65CD54,"A Fast View-Temporal Prediction Algorithm for Stereoscopic Video Coding","Information not present",0.459285714286,0.772727272727
80E0BB35,"Block motion estimation using Directional Adaptive Search Window with Early Termination","Information not present",0.39,0.430036630037
7D148793,"Efficient Motion Estimation using Sorting-Based Partial Distortion Search","International Conference on Multimedia and Expo",0.44329004329,0.631944444444
728BD3F3,"A fast algorithm for rigid structure from image sequences","International Conference on Image Processing",0.2575,0.330555555556
790EC4B9,"A fuzzy thresholding early termination scheme of fast motion estimation for video coding","Information not present",0.442619047619,0.584595959596
7F676BEE,"Vision-based camera motion recovery for augmented reality","Computer Graphics International",0.258654401154,0.324786324786
7BCFE884,"A modified motion vector multi-template self-adaptive search algorithm for motion estimation","Information not present",0.467619047619,0.736111111111
7FAD078E,"An Effective Technique for Subpixel Image Registration Under Noisy Conditions","IEEE Transactions on Systems, Man, and Cybernetics",0.147063492063,0.113492063492
775E8609,"Motion estimation with Markov random fields by using a direct algorithm","Information not present",0.463452380952,0.683333333333
76BB17B1,"The least-squares error for structure from infinitesimal motion","International Journal of Computer Vision",0.276904761905,0.433333333333
7D9DB46F,"Hardware implementation of a 2D motion estimation system based on the Hough transform","International Symposium on Circuits and Systems",0.419682539683,0.646753246753
7E0D8AB3,"2-D motion estimation using two parallel receive beams","IEEE Transactions on Ultrasonics Ferroelectrics and Frequency Control",0.346154401154,0.633333333333
7F01E65C,"Hierarchical motion estimation with content-based meshes","IEEE Transactions on Circuits and Systems for Video Technology",0.346154401154,0.714285714286
7F6D1281,"A motion confidence measure from phase information","International Conference on Image Processing",0.226432178932,0.313737373737
76FD6F10,"Filling time by plugging the holes","International Conference on Computer Graphics and Interactive Techniques",0.141349206349,0.154464285714
8123147C,"An improved DMVE temporal error concealment","International Conference on Acoustics, Speech, and Signal Processing",0.158452380952,0.155555555556
81D4CBF0,"An FPGA-based low-cost frame grabber for image processing applications","Information not present",0.142821067821,0.130788655789
77F4A99C,"Detection of small moving objects in image sequences using continuity filter","Electronics Letters",0.151392496392,0.164384920635
59597774,"Fast adaptive inter-prediction mode decision method for H.264 based on spatial correlation","International Symposium on Circuits and Systems",0.229801587302,0.312698412698
800B30FE,"SNR scalability based on bitplane coding of matching pursuit atoms at low bit rates: fine-grained and two-layer","IEEE Transactions on Circuits and Systems for Video Technology",0.243376623377,0.268804112554
6857211F,"A co-processor architecture for video scan-rate-conversion and spatial/temporal noise reduction","Information not present",0.105598845599,0.123015873016
7831A45D,"Video activity detection using compressed domain motion trajectories for H.264 videos","International Symposium on Circuits and Systems",0.391785714286,0.480864197531
7FB7F446,"Systolic Array Based Architecture for Variable Block-Size Motion Estimation","Adaptive Hardware and Systems",0.412821067821,0.645238095238
7FA96800,"An automatic segmentation algorithm for moving objects in video sequences under multi-constraints","International Conference on Multimedia and Expo",0.375952380952,0.447883597884
0A7C911D,"A Robust Method for Tracking Scene Text in Video Imagery","Information not present",0.262821067821,0.286447811448
7F2C0B8A,"Effect of Z-motion in the phase of the K-space MRI data and identification of periodic Z-motion kernels","International Conference on Acoustics, Speech, and Signal Processing",0.165515873016,0.140812890813
80AA369E,"Discriminative density propagation for 3D human motion estimation","Computer Vision and Pattern Recognition",0.353015873016,0.560714285714
793002F0,"Generation of high resolution image based on accumulated feature trajectory","International Conference on Image Processing",0.233059163059,0.279701779702
756F5276,"Real-Time Motion Capture Technology on a Live Theatrical Performance with Computer Generated Scenery","Panhellenic Conference on Informatics",0.276904761905,0.278100470958
7CECCFF8,"Variable step search algorithm for motion estimation","International Symposium on Information Theory",0.467619047619,0.688888888889
7CD38746,"ASIC for high resolution motion sensing","Electronics Letters",0.271154401154,0.5
7C7EFCA5,"On-line digital image stabilization for translational and rotational motion","Information not present",0.265515873016,0.417989417989
7FBB58E4,"Estimation Of Scene Altitude Profile And Motion Errors In Synthetic Aperture Radar Interferometry","International Geoscience and Remote Sensing Symposium",0.364404761905,0.382714904143
7A3E4E7F,"Real-time Hybrid Tracking using Edge and Texture Information","The International Journal of Robotics Research",0.165321067821,0.198333333333
75D65319,"Optical Flow Aided Motion Estimation for Legged Locomotion","Intelligent RObots and Systems",0.34920995671,0.5
7D4E9CAF,"Reconstruction of 3D models from specular motion using circular lights","International Conference on Pattern Recognition",0.258654401154,0.323181818182
7F38E071,"Three-dimensional trajectory estimation from image position and velocity","IEEE Transactions on Aerospace and Electronic Systems",0.236035353535,0.283888888889
80B7130A,"Coronary segmentation based motion corrected cardiac CT reconstruction","Information not present",0.325321067821,0.416071428571
81096371,"BLOGS: Balanced local and global search for non-degenerate two view epipolar geometry","International Conference on Computer Vision",0.196349206349,0.17094017094
7DF7C494,"Implementation of parallel motion estimation model for video sequence compression","International Conference on Computer Communications and Networks",0.353015873016,0.409331409331
71AFB2A3,"An efficient algorithm/architecture codesign for image encoders","Information not present",0.218365472911,0.555555555556
7FFE8A0A,"3-D median based prediction of image sequence coding","International Symposium on Circuits and Systems",0.290202020202,0.400673400673
7E0DB937,"A novel algorithm to fast mode decision with consideration about video texture in H.264","ACS/IEEE International Conference on Computer Systems and Applications",0.262424242424,0.328333333333
7D49E035,"Active Egomotion Estimation: A Qualitative Approach","European Conference on Computer Vision",0.245277777778,0.583333333333
7DD64BE2,"Factorization-based segmentation of motions","Information not present",0.224051226551,0.55
7D53E848,"Block-recursive matching algorithm (BRMA) for displacement estimation of viedo images","International Conference on Acoustics, Speech, and Signal Processing",0.31047979798,0.703703703704
7FF0AEE1,"Efficient motion estimation algorithm based on structure segmentation and compensability analysis","Optical Engineering",0.572835497835,0.675
5ACED28B,"Model Based Displacement Field Restoration","Information not present",0.200785048285,0.324810606061
8173A80F,"Inertial aided SIFT for time to collision estimation","International Conference on Robotics and Automation",0.22746031746,0.383928571429
80DDBC82,"A fast motion estimator for real-time system","IEEE Transactions on Consumer Electronics",0.258654401154,0.39696969697
808275B3,"A Cross-Layer Approach with Adaptive Rate Allocation and Quantization for Return Channel Suppression in Wyner-Ziv Video Coding Systems","Information not present",0.36123015873,0.308932178932
80C1D326,"Understanding noise: The critical role of motion error in scene reconstruction","International Conference on Computer Vision",0.276904761905,0.293127705628
7D7B4194,"Real-time human motion analysis and IK-based human figure control","Information not present",0.276904761905,0.38125
7D5A3475,"Towards the integration of spontaneous speech and gesture based on spotting method","Information not present",0.230043290043,0.308994708995
7C548016,"Modified social force model with face pose for human collision avoidance","Human-Robot Interaction",0.158452380952,0.142413935271
75DED8D0,"Early detection of Parkinson's disease through automatic movement evaluation","IEEE Engineering in Medicine and Biology Magazine",0.158452380952,0.123333333333
7D2AE564,"Intelligent Collaborative Tracking by Mining Auxiliary Objects","Computer Vision and Pattern Recognition",0.154448051948,0.155952380952
80CCD548,"Commutability of Blur and Affine Warping in Super-Resolution With Application to Joint Estimation of Triple-Coupled Variables","IEEE Transactions on Image Processing",0.263452380952,0.257034632035
5D967749,"Cardiac Motion Estimation from Intracardiac Electrical Mapping Data: Identifying a Septal Flash in Heart Failure","Information not present",0.364404761905,0.374161255411
7DB2AA91,"Human Tracking and Estimation under Occlusion Using Laser Range Scanner and Accelerometer","Systems, Man and Cybernetics",0.237702020202,0.237541971917
7CED6251,"The design of a smart imaging core for automotive and consumer applications: a case study","Information not present",0.172543290043,0.158333333333
08D0CD3B,"Fundamentals of space flight mechanics","Information not present",0.13297979798,0.112980769231
7ECD139E,"A Depth Extraction Method Based on Motion and Geometry for 2D to 3D Conversion","Intelligent Information Technology Application",0.328376623377,0.404024216524
7E9AED7D,"Statistical Background Subtraction Using Spatial Cues","IEEE Transactions on Circuits and Systems for Video Technology",0.168253968254,0.196825396825
76FC0156,"Performance analysis of MIMO JT schemes based on energy effciency","International Conference on Communications",0.225119047619,0.304935064935
7CB2717C,"Robust global motion estimation in video stabilization for reducing visually induced motion sickness","Information not present",0.353015873016,0.519109461967
806BE89D,"Automated Individualization of Deformable Eye Region Model and Its Application to Eye Motion Analysis","Computer Vision and Pattern Recognition",0.280357142857,0.240965207632
80C8AE58,"3Deflicker from motion","Information not present",0.224051226551,1.0
765B7BF4,"Variational assimilation of fluid motion from image sequence","Siam Journal on Imaging Sciences",0.258654401154,0.336805555556
7DC73A72,"Omnidirectional visual information for navigating a mobile robot","International Conference on Robotics and Automation",0.165321067821,0.158974358974
7F0FCA79,"An Improved Stereo Video Coding Scheme Based on Joint Multiview Video Model","Information not present",0.408654401154,0.607606679035
7A00968C,"Research on the motion estimation algorithm in AVS","International Conference on Networking",0.428849206349,0.665
8111FC69,"A 100 GOPS vision platform for intelligent vehicles","Information not present",0.135592740593,0.0921717171717
7D493B2E,"Detection of weak secondary signals with the aid of already detected strong primary signals","IEEE Transactions on Acoustics, Speech, and Signal Processing",0.182543290043,0.182222222222
809D03C4,"Gradient-based residual variance modeling and its applications to motion-compensated video coding","IEEE Transactions on Image Processing",0.286071428571,0.342222222222
81416CD3,"A new fast motion estimation method based on total least squares for video encoding","International Conference on Acoustics, Speech, and Signal Processing",0.543398268398,0.674305555556
7F10D42E,"Motion estimation and motion compensation using an overcomplete discrete wavelet transform","International Conference on Image Processing",0.34920995671,0.590277777778
757B2272,"Using Rao-Blackwellised Particle Filter Track 3D Arm Motion Based on Hierarchical Limb Model","Computer Science and Information Engineering",0.325321067821,0.319882586549
7A056C25,"Joint Sequential Shape Classification and Piecewise Elastic Motion Estimation","Computational Intelligence and Security",0.373571428571,0.59375
7F38A73C,"Axiomatization of shape analysis and application to texture hyperdiscrimination","Computer Vision and Pattern Recognition",0.134134199134,0.191666666667
7EC65D49,"Edge-preserving regularization of disparity and motion fields","Information not present",0.224051226551,0.329861111111
7E491178,"Simultaneous bistatic and monostatic detection of tropospheric layers","IEEE Transactions on Antennas and Propagation",0.133717948718,0.1
7A3FCFF9,"Video Stabilization System Based on Speeded-up Robust Features","Information not present",0.332182539683,0.464935064935
777F0DE6,"3D Free-viewpoint video capturing interface by using bimanual operation","Information not present",0.258654401154,0.340384615385
7D3E5A82,"Optimization of Hierarchical 3DRS Motion Estimators for Picture Rate Conversion","IEEE Journal of Selected Topics in Signal Processing",0.26170995671,0.262698412698
80BB8DD2,"A neural network approach for a single-camera based Artificial Compound Eye System (ACES)","Information not present",0.229801587302,0.242810760668
7E6C67C0,"On 3-D scene flow and structure recovery from multiview image sequences","IEEE Transactions on Systems, Man, and Cybernetics",0.104848484848,0.108207070707
77459A2C,"Image restoration-based template matching with application to motion estimation","Visual Communications and Image Processing",0.359523809524,0.451851851852
80A80D72,"Robust real-time detection, tracking, and pose estimation of faces in video streams","International Conference on Pattern Recognition",0.346154401154,0.443518518519
7FD52305,"Content based access for a massive database of human observation video","Multimedia Information Retrieval",0.352738095238,0.440476190476
5A4E64C8,"A PSEUDO 3D motion estimator for moving object estimation in noisy video sequences","Information not present",0.412821067821,0.518253968254
802D44BC,"Identification of parameters in models of robots with rotary joints","International Conference on Robotics and Automation",0.14797008547,0.103566433566
80098FC7,"An improved parallel architecture for MPEG-4 motion estimation in 3G mobile applications","International Conference on Acoustics, Speech, and Signal Processing",0.373571428571,0.583333333333
5E86F526,"Motion estimation and detection of complex object by analyzing resampled movements of parts","International Conference on Image Processing",0.357896825397,0.403741496599
77A57A9C,"Evolutionary computation and optimization track","Information not present",0.196978021978,0.241666666667
8087D847,"Spline-Based Image Registration","International Journal of Computer Vision",0.105598845599,0.126984126984
792AF7C2,"New Bidirectional Motion Estimation Using Mesh-Based Frame Interpolation for Videoconferencing Applications","Designs, Codes and Cryptography",0.430519480519,0.551465201465
7D8DE224,"Highly Parallel Framework for HEVC Motion Estimation on Many-Core Platform","Data Compression Conference",0.346154401154,0.543560606061
781757D4,"HDS: a fast and hierarchical diamond search algorithm in video motion estimation","Information not present",0.550952380952,0.734126984127
6AE6A2F3,"Motion field modeling and estimation using motion transformation","International Conference on Image Processing",0.353015873016,0.522789115646
0420D463,"Summarization of electronic image stabilization","Information not present",0.147063492063,0.132275132275
378B72C3,"A fast motion estimation method prediction of motion estimation error","Information not present",0.364404761905,0.62886002886
7DA7C28D,"A vision-based hand motion parameter capturing for HCI","Information not present",0.228932178932,0.333333333333
69C564D1,"Is appearance-based structure from motion viable?","Digital Identity Management",0.258654401154,0.477777777778
7BBD4F8A,"Intelligent system controller for remote systems","Journal of Alloys and Compounds",0.125024558775,0.0909090909091
77ACB2F3,"Efficient and Robust Large-Scale Rotation Averaging","International Conference on Computer Vision",0.139812409812,0.171428571429
587FE73F,"An Improved Three-Step Hierarchical Motion Estimation Algorithm and Its Cost-Effective VLSI Architecture","Pacific Rim Conference on Multimedia",0.463452380952,0.770833333333
85D54A0A,"Embedded vision platform for video surveillance systems","Information not present",0.12386002886,0.126363636364
7D895697,"Eye-In-Hand Visual Servoing for Accurate Shooting in Pool Robotics","Canadian Conference on Computer and Robot Vision",0.158452380952,0.122610722611
804911F2,"Simultaneous reconstruction of image and motion in gated positron-emission-tomography","Information not present",0.258654401154,0.412037037037
80D7B287,"Improving rate and quality in MPEG 2 sequences using global motion information","International Symposium on Circuits and Systems",0.272896825397,0.293353174603
7709A791,"Generalized background subtraction based on hybrid inference by belief propagation and Bayesian filtering","International Conference on Computer Vision",0.23380952381,0.296103896104
7D4845CE,"Low power motion estimation algorithm based on temporal correlation and its architecture","Information Sciences, Signal Processing and their Applications",0.530119047619,0.624149659864
78CA766F,"Serial and Parallel FPGA-based Variable Block Size Motion Estimation Processors","Journal of Signal Processing Systems",0.346154401154,0.465
7CE0EDF3,"Expert system based parallel multi-1D block matching algorithm with implementation for motion estimation","Expert Systems With Applications",0.530119047619,0.52165303832
80BDCCFC,"Summarization of videotaped presentations: automatic analysis of motion and gesture","IEEE Transactions on Circuits and Systems for Video Technology",0.286071428571,0.347142857143
7A85D09E,"Fast CT-CT fluoroscopy registration with respiratory motion compensation for image-guided lung intervention","Information not present",0.270396825397,0.268772893773
779EF6CE,"Lumen Segmentation and Motion Estimation in B-Mode and Contrast-Enhanced Ultrasound Images of the Carotid Artery in Patients With Atherosclerotic Plaque","IEEE Transactions on Medical Imaging",0.346154401154,0.320634920635
7AF7FF17,"Real-time object tracking and human face detection in cluttered scenes","Information not present",0.154448051948,0.109935064935
7F109496,"Variable grid size motion estimation using spatial transformations","IEEE Transactions on Consumer Electronics",0.353015873016,0.520238095238
7E35127C,"Stereo-vision-based 3D modeling of space structures","Proceedings of SPIE",0.13297979798,0.122222222222
7AF80D6D,"High-performance architecture of H.264 integer-pixel motion estimation IP for real-time 1080HD video CODEC","Symposium on Cloud Computing",0.412821067821,0.634848484848
7B7A8301,"Appearance-Guided Monocular Omnidirectional Visual Odometry for Outdoor Ground Vehicles","IEEE Transactions on Robotics",0.142616550117,0.104166666667
7CECE685,"Low-complexity skip prediction for H.264 through Lagrangian cost estimation","IEEE Transactions on Circuits and Systems for Video Technology",0.190672105672,0.325505050505
7FCF430D,"A CMOS Ultra-Low Power Vision Sensor With Image Compression and Embedded Event-Driven Energy-Management","IEEE Journal on Emerging and Selected Topics in Circuits and Systems",0.130559163059,0.12322029822
7E2EC6A2,"MPW implementation of integer-pixel motion estimation circuit for 1080HD video encoder","Information not present",0.385079365079,0.643956043956
7E663C0D,"Optimum loop filter in hybrid coders","IEEE Transactions on Circuits and Systems for Video Technology",0.129835164835,0.0849206349206
7FF73735,"Interpretation of uniform translational image motion: DCT versus FT","International Conference on Image Processing",0.258654401154,0.34126984127
7F4261D3,"Depth based recovery of human facial features from video sequences","International Conference on Image Processing",0.325321067821,0.40404040404
80D56E67,"Incremental estimation of dense depth maps from image sequences","Computer Vision and Pattern Recognition",0.234646464646,0.283333333333
7FAF947A,"Hierarchical adaptive control protocol for video streaming","Canadian Conference on Electrical and Computer Engineering",0.258654401154,0.339691558442
7EEF4476,"Block Matching Algorithm based on RANSAC Algorithm","Information not present",0.320192307692,0.67
7E832DA6,"Cooperative analysis of multiple frames by visual echoes","International Conference on Image Processing",0.158452380952,0.129344729345
7B7E2398,"Egomotion using assorted features","Computer Vision and Pattern Recognition",0.128341658342,0.212121212121
