Paper ID,Title,Journal,Sim1,Sim2
7DF9EE35,"Layered Diagnosis and Clock-Rate Correction for the TTEthernet Clock Synchronization Protocol","Pacific Rim International Symposium on Dependable Computing",0.345436507937,0.281216931217
06D0E832,"Telemetering of a missile bus 1553 B","Information not present",0.0943643162393,0.152525252525
7E844464,"PET system synchronization and timing resolution using high-speed data links","Information not present",0.369246031746,0.285912698413
06FECFBF,"FPGAs for High Accuracy Clock Synchronization over Ethernet Networks","Field-Programmable Logic and Applications",0.450496031746,0.486904761905
754F0263,"Clock period minimization with minimum area overhead in high-level synthesis of nonzero clock skew circuits","Asia and South Pacific Design Automation Conference",0.143556096681,0.149823633157
76CF66D0,"How do two moving clocks fall out of sync? A tale of trucks, threads, and twins","American Journal of Physics",0.134623015873,0.195180860806
1949CFF9,"Dynamic Replica Control Based on Fairly Assigned Variation of Data for Loosely Coupled Distributed Database Systems(Computer Systems)","Ieice Transactions",0.171130952381,0.213636363636
62B83C75,"SIRIO-2 - Conception and present status","Information not present",0.115079365079,0.126984126984
7ED4AF42,"Normality versus system mobility","International Conference on Parallel and Distributed Systems",0.147817460317,0.172619047619
75C14F7A,"A Gossiping Approach to Sampling Clock Synchronization in Wireless Acoustic Sensor Networks","International Conference on Acoustics, Speech, and Signal Processing",0.674603174603,0.651360544218
7D3ED7D5,"VLSI Implementation of a Fault-Tolerant Distributed Clock Generation","Defect and Fault Tolerance in VLSI and Nanotechnology Systems",0.140029761905,0.163888888889
5FC7A69D,"Optimal and Global Time Synchronization in Sensornets","Information not present",0.44255952381,1.0
37587F0D,"One-Way Delay Estimation Using One-Way Delay Variation and Round-Trip Time","Information not present",0.217948717949,0.318055555556
7F2E3AC9,"Efficient synchronization of clocks in a distributed system","Real-Time Systems Symposium",0.362103174603,0.442307692308
7A8D1FCA,"Clock frequency synchronization using high‐speed digital networks","Systems and Computers in Japan",0.450496031746,0.533333333333
763798CD,"Comments on "Analysis of self-stabilizing clock synchronization by means of stochastic Petri nets"","IEEE Transactions on Computers",0.35689484127,0.290674603175
75AB92C4,"Algorithms for synchronization of spatial diversity clocks from the signals of satellite navigation systems","Measurement Techniques",0.385416666667,0.273976023976
7A3FD7E5,"Efficient Construction of Global Time in SoCs Despite Arbitrary Faults","Digital Systems Design",0.218129960317,0.436507936508
75FAEEE7,"Asymmetry Mitigation in IEEE 802.3 Ethernet for High-Accuracy Clock Synchronization","IEEE Transactions on Instrumentation and Measurement",0.3443001443,0.303333333333
76F1DE62,"Poster: clock synchronization for distributed wireless protocols at the physical layer","ACM/IEEE International Conference on Mobile Computing and Networking",0.467162698413,0.451587301587
63A0B5A5,"Deterministic and Energy-Optimal Wireless Synchronization","Clinical Orthopaedics and Related Research",0.452876984127,1.0
7F7ED2E8,"Adaptive clock synchronization schemes for real-time traffic in broadband packet networks","American Journal of Orthodontics and Dentofacial Orthopedics",0.450496031746,0.442929292929
788F3A59,"A GALS ASIC implementation from a CAL dataflow description","Information not present",0.113782051282,0.127525252525
81242C74,"Assuring Resilient Time Synchronization","Symposium on Reliable Distributed Systems",0.44255952381,0.777777777778
7D2F10AA,"Stability-Optimized Time Adjustment for a Networked Computer Clock","IEEE Transactions on Computers",0.239930555556,0.389880952381
0513E335,"Special relativity and conventionality of clock synchronization","Il Nuovo Cimento B",0.343353174603,0.333624708625
5B4B5C1F,"Comment on "Quantum key distribution with 1.25 Gbps clock synchronization" by J.C. Bienfang et al., quant-ph/0405097","Information not present",0.346329365079,0.361111111111
58EE1929,"On-line estimating skew in one-way delay measurement","Parallel and Distributed Computing: Applications and Technologies",0.119139194139,0.152777777778
5A246014,"Formal Verification of a Fault Tolerant Clock Synchronization Algorithm","Information not present",0.352529761905,0.306904761905
0BBEB365,"Clock synchronization through a geostationary repeater using a radio interferometric technique","Information not present",0.455853174603,0.451851851852
0A999256,"A possibility of clock synchronization between two stations by the way of an artificial satellite","Information not present",0.356349206349,0.292063492063
7A6039B8,"A 500 MHz, 32 bit, 0.4 μm CMOS RISC processor","IEEE Journal of Solid-state Circuits",0.112980769231,0.129166666667
7966A3B1,"Comments on “IEEE 1588 Clock Synchronization Using Dual Slave Clocks in a Slave”","IEEE Communications Letters",0.346329365079,0.309116809117
7C98E5B5,"A new and improved algorithm for fault-tolerant clock synchronization","Journal of Parallel and Distributed Computing",0.42094356261,0.572916666667
81481D38,"Coupling-Based Internal Clock Synchronization for Large-Scale Dynamic Distributed Systems","IEEE Transactions on Parallel and Distributed Systems",0.362103174603,0.404166666667
03363CC8,"Direct measurement of Lorentz transformation with Doppler effects","Information not present",0.130304417804,0.150108225108
7FD5B82A,"A Weighted Average Based External Clock Synchronization Protocol for Wireless Sensor Networks","International Conference on Distributed Computing Systems",0.667162698413,0.592857142857
5F692529,"Time surveying: clock synchronization over packet networks","Information not present",0.569047619048,0.584920634921
7FC26239,"Semantics-preserving implementation of synchronous specifications over dynamic TDMA distributed architectures","Embedded Software",0.11939484127,0.152678571429
7D43AE95,"Synchronous Parallel Optical I/O on CMOS: A Case Study of the Uniformity Issue","Journal of Lightwave Technology",0.156837606838,0.215277777778
7B873C5E,"Distributed Real-Time System Monitor Based on Clock Synchronization: Distributed Real-Time System Monitor Based on Clock Synchronization","Journal of Electronic Measurement and Instrument",0.362103174603,0.338888888889
7ACF6B61,"Deterministic and Energy-Optimal Wireless Synchronization","ACM Transactions on Sensor Networks",0.452876984127,1.0
76EED4CA,"PC based precision timing without GPS","Sigmetrics Performance Evaluation Review",0.112306096681,0.180555555556
5B2838C7,"Decoupled Carrier and Bit Clock Synchronizing Subsystems for the Coherent MSK/GMSK Receiver","Ieice Transactions",0.154265873016,0.176360544218
79710560,"Improving the Energy Efficiency of a Clock Synchronization Protocol for WSNs Using a TDMA-Based MAC Protocol","Advanced Information Networking and Applications",0.343353174603,0.264911014911
816C26F0,"Parallel simulation of Markovian queueing networks","Modeling, Analysis, and Simulation On Computer and Telecommunication Systems",0.227430555556,0.430555555556
0A39D9AA,"Consensus Computation in Unreliable Networks","Information not present",0.231398809524,0.414285714286
7F45B5F0,"Improving TCP Vegas Fairness in Presence of Backward Traffic","IEEE Communications Letters",0.122222222222,0.147222222222
63E45612,"Precise time transfer using MKIII VLBI technology","Information not present",0.212921626984,0.392361111111
7689EC34,"Relativity in a substrate","European Journal of Physics",0.117948717949,0.121794871795
7F7308C4,"Use of common time base for checkpointing and rollback recovery in a distributed system","IEEE Transactions on Software Engineering",0.253472222222,0.340476190476
7F1DB692,"Pipeline damage locating based on GPS fiducial clock synchronization and clock subdivision technology","Information not present",0.359672619048,0.264730639731
7D4868B6,"The timewheel group communication system","IEEE Transactions on Computers",0.20744047619,0.25
59AD266C,"Local Area Network Distributed Realtime Clock Synchronization","Information not present",0.450496031746,0.495555555556
789978EC,"Synchronization Gauges and the Principles of Special Relativity","Foundations of Physics",0.348908730159,0.344230769231
7EAB8545,"A test theory of special relativity: I. Simultaneity and clock synchronization","General Relativity and Gravitation",0.343353174603,0.251903651904
7698F489,"Time synchronization via clock skew correction on ZigBee networks","Information not present",0.56369047619,0.653333333333
7BBF30AB,"Consensus Clock Synchronization for Wireless Sensor Networks","IEEE Sensors Journal",0.667162698413,0.711111111111
77C81498,"The physical role of gravitational and gauge degrees of freedom in general relativity — I: Dynamical synchronization and generalized inertial effects","General Relativity and Gravitation",0.343350052725,0.253811813187
7A5D9294,"A Clock Synchronization Algorithm for TTEthernet","Advanced Materials Research",0.348561507937,0.430555555556
7F980C5B,"Joint Time, Frequency and Sampling Clock Synchronization for OFDM-Based Systems","Wireless Communications and Networking Conference",0.475297619048,0.472222222222
7EFD0521,"WizSync: Exploiting Wi-Fi Infrastructure for Clock Synchronization in Wireless Sensor Networks","Real-Time Systems Symposium",0.667162698413,0.712962962963
78E69109,"Food availability but not melatonin affects nocturnal restlessness in a wild migrating passerine","Hormones and Behavior",0.107532051282,0.111111111111
7C8506BC,"Clock synchronization in WSN: Simulation vs. implementation","International Conference on Wireless Communications and Mobile Computing",0.350297619048,0.354166666667
7895DC62,"A dual-loop delay-locked loop using multiple voltage-controlled delay lines","IEEE Journal of Solid-state Circuits",0.128712606838,0.20625
7D691E7C,"Clock synchronization protocol for distributed satellite networks","International Geoscience and Remote Sensing Symposium",0.46001984127,0.451587301587
7ACC82C2,"Optical coherence and teleportation: why a laser is a clock, and not a quantum channel","Proceedings of SPIE",0.131944444444,0.168145743146
76194597,"Efficient asynchronous consensus with the weak adversary scheduler","Principles of Distributed Computing",0.0916666666667,0.1
7EFC2F3C,"An energy aware coverage-preserving scheme for wireless sensor networks","Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks",0.452876984127,0.636363636364
7A9BEDE1,"The high speed bus technology development program","Information not present",0.138888888889,0.133888888889
7571DCC3,"Reproducible IEEE 1588-performance tests with emulated environmental influences","Information not present",0.102564102564,0.100961538462
8140B960,"Time-based updates in software defined networks","ACM Special Interest Group on Data Communication",0.222222222222,0.379464285714
62E6FF7A,"a Josephson Bit-Serial Decoder for Application in a Crossbar Switch.","Information not present",0.124107142857,0.152380952381
7EBD9E0F,"Investigations on fault tolerant clock synchronization within a powerline communication structure","Information not present",0.367261904762,0.293253968254
786849E4,"Distributed synchronization in a wireless mesh communication network","Information not present",0.574404761905,0.57962962963
75360F96,"Multi-module synchronic data acquisition based on T-CLK","Information not present",0.131398809524,0.225396825397
7E69892F,"Research on Time Synchronization of WIA-PA Industrial Wireless Networks","Computational Intelligence",0.676339285714,0.825
7F28FE90,"Energy-aware wireless-wired communications in sensor networks","Sensors",0.345734126984,0.7
7CFFF5F3,"An analog synchronous mirror delay for high-speed DRAM application","IEEE Journal of Solid-state Circuits",0.142857142857,0.145793650794
7DA64162,"A novel technique to reduce the metastability of Bang-Bang Phase Frequency Detectors","International Symposium on Circuits and Systems",0.237889194139,0.261111111111
7F0A68EE,"Maximum Likelihood Estimation of clock parameters for synchronization of wireless sensor networks","International Conference on Acoustics, Speech, and Signal Processing",0.667162698413,0.625
76D99244,"An authentication logic with formal semantics supporting synchronization, revocation, and recency","IEEE Transactions on Software Engineering",0.329365079365,0.268089053803
7EEAE6B6,"Precision Time Protocol Prototype on Wireless LAN","International Conference on Telecommunications",0.339880952381,0.416137566138
75491F2B,"Conventionality of synchronisation, gauge dependence and test theories of relativity","Physics Reports",0.329365079365,0.24642024642
623F30E0,"Observables in Relativistic Quantum Mechanics","Information not present",0.0805036976912,0.0839160839161
7D6C9F4B,"An Efficient One-way Delay Measurement Algorithm in Packet Switching Network","Information not present",0.236607142857,0.290277777778
76ED45D0,"Clock Synchronization with Bounded Global and Local Skew","Foundations of Computer Science",0.343353174603,0.472222222222
7DD871ED,"All-Optical Clock Recovery Using Erbium-Doped Fiber Laser Incorporating an Electroabsorption Modulator and a Linear Optical Amplifier","IEEE Photonics Technology Letters",0.138640873016,0.195578231293
6DB704B1,"On Distributed Algorithms in a Broadcast Domain","International Colloquium on Automata, Languages and Programming",0.227430555556,0.359027777778
7A455BF5,"Proximity synchronization for mobile wireless sensor networks","Document Analysis Systems",0.667162698413,0.822222222222
7D9DFAF7,"A Packing Approach to Compare Slotted and Non-Slotted Medium Access Control","International Conference on Computer Communications",0.266964285714,0.308531746032
7B34D8AC,"On the possibility and impossibility of achieving clock synchronization","Journal of Computer and System Sciences",0.343353174603,0.325555555556
7BC8EE8A,"The design and testing of a new FPGA Data Acquisition System","Information not present",0.270899470899,0.322294372294
811FEFFA,"Time synchronization via lunar radar","Proceedings of the IEEE",0.462103174603,0.733333333333
7EAE43EC,"Verifying the Interactive Convergence Clock Synchronization algorithm Using the Boyer-Moore Theorem Prover","Information not present",0.364186507937,0.357142857143
7D6DBE87,"Maximum likelihood estimators of clock offset and skew under exponential delays","Applied Stochastic Models in Business and Industry",0.129067460317,0.131904761905
5D73A135,"C.: Best paper: Stabilizing clock synchronization for wireless sensor networks","Information not present",0.667162698413,0.718253968254
79932A6F,"Design of Can Bus Clock Synchronous System Based on STM32","Applied Mechanics and Materials",0.142676767677,0.258333333333
6FEF25BB,"A DSP perspective of sigma-delta techniques and applications in communications","Information not present",0.105778769841,0.113492063492
8098EEDA,"Simultaneous Prescaled Clock Recovery and Serial-to-Parallel Conversion of Data Signals Using a Polarization Modulator-Based","Journal of Lightwave Technology",0.163446969697,0.191836734694
7F527F8B,"Security flaws and workarounds for IEEE 1588 (transparent) clocks","Information not present",0.102564102564,0.104344729345
78969FAD,"Range-Based Clock Synchronization Protocol for Wireless Sensor Networks","Information Technology Journal",0.667162698413,0.718253968254
7D6B3EF3,"A runtime stability analysis of clock synchronization precision on a time-triggered bus prototype","Information not present",0.351686507937,0.252777777778
7E743DB0,"A Clock Synchronization Algorithm for Multihop Wireless Ad Hoc Networks","Wireless Personal Communications",0.571180555556,0.576388888889
7B1FC280,"Robust time-based localization for asynchronous networks with clock offsets","Information not present",0.241418650794,0.358630952381
7EBBBCAB,"Some improved and generalized estimation schemes for clock synchronization of listening nodes in wireless sensor networks","IEEE Transactions on Communications",0.667162698413,0.52861952862
63EAB9FD,"DIVA - towards microarcsecond global astrometry","Information not present",0.0645271266401,0.0714285714286
78761F2B,"Self-stabilizing 2 m -clock for unidirectional rings of odd size","Distributed Computing",0.116361416361,0.122619047619
7F9D9677,"A Servo-Clock Model for Chains of Transparent Clocks Affected by Synchronization Period Jitter","IEEE Transactions on Instrumentation and Measurement",0.3568001443,0.275336568194
073A7D61,"Clock Synchronization in the Presence of Omission and Performance Failures, and Processor Joins","Information not present",0.352529761905,0.244047619048
5E1963AE,"Linear Time Byzantine Self-Stabilizing Clock Synchronization","International Conference on Principles of Distributed Systems",0.456547619048,0.722222222222
0C29F93E,"Clock synchronization in CAN distributed embedded systems","Information not present",0.362103174603,0.404166666667
7DECC3A7,"Consensus Computation in Unreliable Networks: A System Theoretic Approach","IEEE Transactions on Automatic Control",0.371279761905,0.498571428571
7E1A1B85,"Self-timed neural model implementation: an example using CMAC","Hawaii International Conference on System Sciences",0.108573717949,0.168560606061
0A4EBC2B,"NBS develops new clock synchronization technique.","Information not present",0.416313932981,0.503333333333
7EC0AD1D,"On the Seamless Interconnection of IEEE1588-Based Devices Using a PROFINET IO Infrastructure","IEEE Transactions on Industrial Informatics",0.0978098290598,0.148717948718
7CDD1F41,"Joint location and parameter tracking of mobile nodes in wireless networks","Information not present",0.346681096681,0.408531746032
8093D58B,"s T from the SSCR LLLL(fn) with Application to Clock Sources for High-Speed ADCs","Information not present",0.10873466811,0.117469336219
2D3981BC,"Precision Time Synchronization System over Wireless Networks for TDOA-based Real Time Locating Systems","Information not present",0.58244047619,0.601388888889
125F1A55,"Design and Implementation of Precision Time Synchronization in Wireless Networks Using ZigBee","Information not present",0.691964285714,0.602430555556
7BEB9A8E,"Multi-node Echo Method","Information not present",0.0966021825397,0.111111111111
7E6CF586,"Phasor assisted state estimation for NYS transmission system --Implementation & testing","Information not present",0.134722222222,0.150974025974
814D046C,"Clock synchronization based on distributed hidden state estimation","Information not present",0.343353174603,0.343181818182
7F170EA8,"MTSP: Multi-hop Time Synchronization Protocol for IEEE 802.11 Wireless Ad Hoc Network","Wireless Algorithms, Systems, and Applications",0.67619047619,0.718253968254
7EA1A2AB,"Time synchronization for Wireless Sensor Networks operating in extreme temperature conditions","Information not present",0.780357142857,0.67619047619
7D9A4E89,"TTP - A time-triggered protocol for fault-tolerant real-time systems","Information not present",0.131899350649,0.196428571429
6B63D562,"Real-Time Control Systems with Delays","Information not present",0.136698717949,0.166666666667
80021BC8,"Analytical Assessment of the Precision Degradation Caused by Faults in a Fault-Tolerant Master/Slave Clock Synchronization Service for CAN","Symposium on Reliable Distributed Systems",0.354761904762,0.253075396825
7A88E5CB,"NONEQUIVALENCE OF ETHER THEORIES AND SPECIAL RELATIVITY. COMMENT ON RECENT INTERPRETATION OF LORENTZ' ETHER THEORY","Foundations of Physics Letters",0.112992909868,0.105505605506
78C5951B,"Clock Synchronization, Dirac Observables and Gauge Variables in Canonical Gravity and the Objectivity of Spacetime.","Journal of Physics: Conference Series",0.348908730159,0.253846153846
762599B1,"Achieving Glitch-Free Clock Domain Crossing Signals Using Formal Verification, Static Timing Analysis, and Sequential Equivalence Checking","Microprocessor Test and Verification",0.158333333333,0.177222222222
773E5033,"ASIC implementations of five SHA-3 finalists","Design, Automation, and Test in Europe",0.099104020979,0.107954545455
724BE3D3,"Clock synchronization technology based on FPGA","Information not present",0.348561507937,0.40625
80443262,"The method of time synchronization based on the combination of COMPASS GEO pseudo-range and two-way data","Information not present",0.469246031746,0.434920634921
805031C6,"Experimental Characterization of Synchronization Protocols for Instrument Wireless Interface","IEEE Transactions on Instrumentation and Measurement",0.476686507937,0.450396825397
7CEF4BED,"Fault-tolerant clock synchronization for embedded distributed multi-cluster systems","Euromicro Conference on Real-Time Systems",0.362103174603,0.395833333333
7F3668FA,"Fault-tolerant clock synchronization in CAN","Real-Time Systems Symposium",0.343353174603,0.583333333333
7DA910F5,"A clock synchronization algorithm for multi-hop wireless ad hoc networks","International Conference on Distributed Computing Systems",0.571180555556,0.576388888889
7D767D91,"Synchronizing sampling and actuation in the absence of global time in Networked Control Systems","Emerging Technologies and Factory Automation",0.25744047619,0.280952380952
76A27E5C,"Time-based localisation in unsynchronized wireless LAN for industrial automation systems","Emerging Technologies and Factory Automation",0.225568181818,0.315238095238
6F4B4AFF,"Relativistic effects in GPS","Information not present",0.120242604618,0.154761904762
061C0F13,"ETS-VIII高精度時刻同期実験(宇宙応用シンポジウム-観測・通信衛星の軌道上評価と将来衛星搭載機器開発-)","Information not present",0,0
7D24E95D,"Self-adaptive clock synchronization based on clock precision difference","Information not present",0.343353174603,0.320105820106
7CF9D732,"A 2 V clock synchronizer using digital delay-locked loop","Information not present",0.107638888889,0.2
7F498585,"Clock Free Data Streams Alignment for Sensor Networks","Embedded and Real-Time Computing Systems and Applications",0.345734126984,0.440740740741
62A065A0,"The LASSO experiment","Information not present",0.0755196192696,0.1
0702F72D,"Causality, faster than light signals and clock-synchronization","Information not present",0.162550990676,0.25
75C04178,"A Time-Optimal Self-Stabilizing Synchronizer Using A Phase Clock","IEEE Transactions on Dependable and Secure Computing",0.123504273504,0.20625
0A7A8E43,"Investigations on Security Aspects in Clock Synchronized Industrial Ethernet","Information not present",0.109181096681,0.128240740741
5B8BEFC4,"Improving Clock Synchronization for MPEG-2 Services over ATMM Networks","Distributed Multimedia Systems",0.455704365079,0.508333333333
7CC53C6A,"Synchronous distributed wireless network emulator for high-speed mobility: Implementation and evaluation","International Symposium on Computers and Communications",0.237306096681,0.286970899471
5E74AF06,"IEEE 1588의 Zigbee 네트워크 확장을 위한 PTP 게이트웨이 설계 및 구현","Information not present",0,0
7C16742B,"Clock transport synchronization and the dragging of inertial frames for elliptical orbits","International Journal of Theoretical Physics",0.362103174603,0.328333333333
5E295B07,"York Map and Non‐Inertial Frames in General Relativity","Information not present",0.0929239163614,0.111195054945
7F650096,"A novel, high-precision timestamping platform for wireless networks","Emerging Technologies and Factory Automation",0.345734126984,0.566964285714
7EEBBE8E,"Design and Implementation of a Switching Controller for Transient Improvement in a Time Synchronization System","IEEE Transactions on Instrumentation and Measurement",0.494047619048,0.385321969697
7D72FA00,"Designing a Process Variability Robust Energy-Efficient Control for Complex SoCs","IEEE Journal on Emerging and Selected Topics in Circuits and Systems",0.119139194139,0.154166666667
75FE6A06,"A clock synchronization problem with random delays","Journal of Complexity",0.343353174603,0.350694444444
61C0D21B,"Design of a phase-lock loop with time delay for a synchronous multiple-access system via on-board signal processing satellite","Information not present",0.270833333333,0.307142857143
7F8A8DDA,"Fully digital hysteresis modulation with switching time prediction","Information not present",0.214136904762,0.326704545455
008E17BE,"ΑΠΟΦΥΓΗ ΑΝΑΜΟΝΗΣ ΣΤΟΝ ΣΥΝΤΟΝΙΣΜΟ ΚΑΙ ΣΤΗΝ ΕΠΙΚΟΙΝΩΝΙΑ ΠΟΛΥΕΠΕΞΕΡΓΑΣΤΙΚΩΝ ΣΥΣΤΗΜΑΤΩΝ. ΑΛΓΟΡΙΘΜΙΚΑ ΘΕΜΑΤΑ","Information not present",0,0
7CD3485B,"Towards a topological characterization of asynchronous complexity","Principles of Distributed Computing",0.115079365079,0.142857142857
76B9A27C,"Satellite navigation method based on user's clock synchronization","Journal of The Japan Society for Aeronautical and Space Sciences",0.348561507937,0.30787037037
7FD9D0A2,"Fault-tolerant clock synchronization in large multicomputer systems","IEEE Transactions on Parallel and Distributed Systems",0.362103174603,0.472222222222
7D5A3C1E,"Practical implications of relativity for a global coordinate time scale","Radio Science",0.217948717949,0.282051282051
7A2F6BB2,"Comparative analysis of synchronization strategies in sensor network with misbehaving clocks","Information not present",0.565228174603,0.548805361305
79687E9D,"Using adaptive timeouts to achieve at-most-once message delivery","Distributed Computing",0.172967657343,0.295833333333
775A15D8,"A Design for Performance Improvement of Clock Synchronization in WSNs Using a TDMA-Based MAC Protocol","Advanced Information Networking and Applications",0.371130952381,0.286661255411
59DE194B,"Possible and Impossible Self-Stabilizing Digital ClockSynchronization in General Graphs","Real-time Systems",0.122222222222,0.2
626128E7,"Short turn-around intercontinental clock synchronization using very-long-baseline interferometry","Information not present",0.343353174603,0.5
72AE973A,"Distributed source-destination synchronization","Journal of Photochemistry and Photobiology B-biology",0.329365079365,0.6
61161574,"The navigation experiment NAVEX: Experimental results of clock synchronization","Information not present",0.348561507937,0.300555555556
7EB0D1C8,"A 100 MHz-to-1 GHz Fast-Lock Synchronous Clock Generator With DCC for Mobile Applications","IEEE Transactions on Circuits and Systems Ii-express Briefs",0.142857142857,0.160714285714
5B748897,"A 330 MHz low-jitter and fast-locking direct skew compensation DLL","International Solid-State Circuits Conference",0.112980769231,0.133333333333
059EDC06,"Self-stabilizing Byzantine Pulse and Clock Synchronization","Information not present",0.351244588745,0.356060606061
7B35D02F,"Functional modeling techniques for efficient SW code generation of video codec applications","Asia and South Pacific Design Automation Conference",0.144448953824,0.150793650794
8140D6C3,"A mutual clock synchronization method using weight coefficient for wireless ad hoc networks","International Conference on Communications",0.565972222222,0.486111111111
789F9EE3,"Propagation time estimation between underwater acoustic modems during data exchange via synchronous instant messages","Information not present",0.303125,0.313383838384
811F5C31,"Assessment of Precise Time Protocol in a Prototype System for the ITER Neutral Beam Test Facility","IEEE Transactions on Nuclear Science",0.268154761905,0.258722527473
772316F0,"Questions on universal constants and four-dimensional symmetry from a broad viewpoint. I","Il Nuovo Cimento B",0.125939338439,0.127626262626
79C2304E,"Clock Compensation Strategy in Train Ethernet","Applied Mechanics and Materials",0.104477813853,0.129848484848
77830939,"Timed consistent network updates","ACM Special Interest Group on Data Communication",0.222222222222,0.422619047619
7F779A73,"Temporal imaging system with simple external clock synchronization","Information not present",0.362103174603,0.395833333333
71CC9B67,"The Einstein-Maxwell-Particle System in the York Canonical Basis of ADM Tetrad Gravity: III) The Post-Minkowskian N-Body Problem, its Post-Newtonian Limit in Non-Harmonic 3-Orthogonal Gauges and Dark Matter as an Inertial Effect","Information not present",0.162103174603,0.133717948718
7EC2E3A2,"Analysis and implementation of scalable clock synchronization protocols in IEEE 802.11 ad hoc networks","Mobile Adhoc and Sensor Systems",0.460416666667,0.389455782313
5EE57F1F,"Clock Synchronization in IEEE 802.11 Ad Hoc Networks","Journal of Computing and Information Technology",0.453472222222,0.583333333333
0D093140,"Deep very low frequency seismic activity in low frequency tremor zone: Monitoring by broadband seismic array analysis in Western Japan","Information not present",0.15560966811,0.141049382716
81621142,"Experience with RAPID prototypes","Rapid System Prototyping",0.0966021825397,0.105555555556
7D00CF97,"Clock Synchronization Issues in Multi-Cluster Time-Triggered Networks","Information not present",0.453179112554,0.572916666667
80D6524F,"IEEE 1588 clock synchronization using dual slave clocks in a slave","IEEE Communications Letters",0.343353174603,0.299857549858
8150BCDB,"An optimization approach for robust transformation of measured range data into position estimates in wireless networks","Information not present",0.471428571429,0.422839506173
77BE6D4B,"On Self-Stabilizing Wait-Free Clock Synchronization","Parallel Processing Letters",0.343353174603,0.583333333333
77C7010D,"Exploring the interdisciplinary connections of gossip-based systems","Operating Systems Review",0.183238636364,0.233333333333
265E2B87,"SBAS 신호 동기 알고리듬에 관한 연구","Information not present",0.0739634011499,0.1
7886BFBC,"Noninertial Observers in Special Relativity and Clock Synchronization Debates","Foundations of Physics Letters",0.343353174603,0.299511599512
7ECC236F,"Joint sampling clock offset and channel estimation for OFDM signals: Crame/spl acute/r-Rao bound and algorithms","IEEE Transactions on Signal Processing",0.158333333333,0.16369047619
79C29837,"Data communications network for a merchant bank","Computer Communications",0.22812950938,0.300404040404
7B237606,"Gradient clock synchronization","Distributed Computing",0.343353174603,0.455555555556
75AE3C6F,"A New Distributed Approach for Achieving Clock Synchronization in Heterogeneous Networks","Global Communications Conference",0.613403880071,0.736111111111
7736B40A,"Unified Time Service for virtualized Teleimmersive environments","Picture Coding Symposium",0.223305860806,0.422619047619
5BAFB49E,"A 4 GHz Clock Synchronized Non Coherent Energy Collection UWB Transceiver","Computer, Information, and Systems Sciences, and Engineering",0.154071969697,0.174848484848
7E84FFE9,"A formal model of asynchronous communication and its use in mechanically verifying a biphase mark protocol","Formal Aspects of Computing",0.124347527473,0.150072150072
0E963C3B,"The influence of effects of relativity theory on clock synchronization using a very long-base interferometer.","Information not present",0.348908730159,0.266961163836
7981C67D,"Structured multistage approaches for the design of on-board channelisers","Information not present",0.219337606838,0.379464285714
59145266,"Energy efficient dynamic cluster based clock synchronization for wireless sensor network","Fuzzy Systems and Knowledge Discovery",0.667162698413,0.594696969697
78610C0C,"Efficient at-most-once messages based on synchronized clocks","Computer Communication Review",0.172967657343,0.303418803419
