Paper ID,Title,Journal,Sim1,Sim2
77B69C3E,"-Bit Rate Estimation for Cost Function of 4×4 Intra Mode Decision of H.264/AVC","International Conference on Multimedia and Expo",0.125860805861,0.131415343915
76017F3E,"-A Fast Mode Decision Algorithm for Inter-Frame in H.264/AVC","International Conference on Innovative Computing, Information and Control",0.104015151515,0.0954545454545
08E9BB5E,"-Using Structure and Texture Filling-in of Missing H.264 Image Blocks in Fading Channel Transmission","Information not present",0.131111111111,0.160090702948
7DF60B1C,"-An Improved ROI-Based Rate Control Algorithm for H.264/AVC","Information not present",0.141098901099,0.170941558442
7F13641D,"-Efficient Block Size Decision Algorithm for Intra Mode Decision in H.264/AVC Encoder","Information Systems Management",0.14380952381,0.12784992785
7A7264D5,"-Rate-Distortion Optimal Video Transport Over IP Allowing Packets With Bit Errors","IEEE Transactions on Image Processing",0.130860805861,0.178075396825
7DE54C8A,"-Rate-distortion optimized hybrid sound coding","Workshop on Applications of Signal Processing to Audio and Acoustics",0.292857142857,0.436507936508
810A7876,"-Rate-Distortion Optimized I-Slice Selection for Low Delay Video Transmission","Multimedia Signal Processing",0.340384615385,0.300555555556
77E4EBEC,"-Motion Estimation by Quadtree Pruning and Merging","International Conference on Multimedia and Expo",0.10303030303,0.100641025641
7D3D1B32,"-Dynamic programming algorithm for rate-distortion optimized media streaming","International Conference on Image Processing",0.11803030303,0.145454545455
75E09117,"-Fast mode selection for H.264/AVC based on MB motion characteristics","International Conference on Intelligent Computing",0.348717948718,0.340404040404
7F2023FD,"-Lagrangian multiplier optimization using correlations in residues","International Conference on Acoustics, Speech, and Signal Processing",0.135476190476,0.171130952381
7D0CCA34,"-Balanced multiple description video coding using optimal partitioning of the DCT coefficients","International Conference on Acoustics, Speech, and Signal Processing",0.507051282051,0.449074074074
7D137B40,"-Distortion Estimators for Bitplane Image Coding","IEEE Transactions on Image Processing",0.282626262626,0.403703703704
7B89273C,"-Improving hybrid coding via control of quantization errors in the spatial and frequency domains","International Conference on Image Processing",0.304285714286,0.273005698006
7C9D5272,"-Rate-distortion based mode selection for video coding over wireless networkswith burst losses","Information not present",0.358333333333,0.253377525253
7D2971F7,"-Rate-Distortion Optimized Progressive Geometry Compression","Information not present",0.098128342246,0.1114996115
7FF8FC42,"-Error-Resilient Scheme for Wavelet Video Codec Using Automatic ROI Detection and Wyner-Ziv Coding Over Packet Erasure Channel","IEEE Transactions on Broadcasting",0.340384615385,0.220321067821
59713068,"-Efficient intra refreshment and synchronization algorithms for robust transmission of video over wireless networks","International Conference on Image Processing",0.35,0.239792350507
5925C993,"-Improved best prediction mode(s) selection methods based on structural similarity in H.264 I-frame encoder","Systems, Man and Cybernetics",0.145860805861,0.168855218855
801B59F1,"-Distributed Rate-Distortion Optimization for Rateless Coded Scalable Video in Mobile Ad Hoc Networks","International Conference on Image Processing",0.589209401709,0.565476190476
7C522CCC,"-Fast Inter-Mode Selection in the H.264/AVC Standard Using a Hierarchical Decision Process","IEEE Transactions on Circuits and Systems for Video Technology",0.130860805861,0.159682539683
80D39DB5,"-Fast mode decision algorithm in H.264/AVC base on statistical feature","Information not present",0.14880952381,0.114696969697
5A6D57A0,"-A fast algorithm and hardware implementation for rate-distortion optimization in JPEG2000","International Conference on Multimedia and Expo",0.1068997669,0.104848484848
77C13AFC,"-Fast rate distortion optimization for the emerging HEVC standard","Picture Coding Symposium",0.126098901099,0.14380952381
75ADC59E,"-Rate-distortion optimized reference picture selection","Information not present",0.124365079365,0.136408730159
7FD0D470,"-Edge-adaptive transforms for efficient depth map coding","Picture Coding Symposium",0.294444444444,0.416666666667
7FAE3722,"-Optimum Rate-Distortion Dictionary Selection for Compression of Atomic Decompositions of Electric Disturbance Signals","IEEE Signal Processing Letters",0.178571428571,0.12595959596
8129D85C,"-Robust Video Transmission With Distributed Source Coded Auxiliary Channel","IEEE Transactions on Image Processing",0.511666666667,0.416666666667
81585F38,"-Parallel rate-distortion optimized intra mode decision on multi-core graphics processors using greedy-based encoding orders","International Conference on Image Processing",0.215384615385,0.173863636364
7E350D88,"-A novel image/video coding method based on Compressed Sensing theory","International Conference on Acoustics, Speech, and Signal Processing",0.283333333333,0.293392255892
7F0252E4,"-Multistreaming of 3-D Scenes With Optimized Transmission and Rendering Scalability","IEEE Transactions on Multimedia",0.286363636364,0.322727272727
73617FBE,"-An efficient fast mode selection for intra prediction","Information not present",0.139194139194,0.122895622896
811E516A,"-Unequal authenticity protection (UAP) for rate-distortion-optimized secure streaming of multimedia over wireless networks","International Symposium on Circuits and Systems",0.142142857143,0.128312890813
77DB2C63,"-Fast Mode Decision for H.264/AVC P Slices Using Classification of SKIP Mode Distortion","Information not present",0.140476190476,0.148611111111
7ED126F1,"-H.264/AVC의 인터 예측 부호화를 위한 고속 율왜곡 최적화 알고리즘","Information not present",0,0
816F9F13,"-Fast inter-mode decision and selective quarter-pel refinement in H.264 video coding","International Conference on Acoustics, Speech, and Signal Processing",0.510622710623,0.560714285714
7D3C7C2B,"-Progressive Transmission Of Pointtexture 3-D Images","International Conference on Acoustics, Speech, and Signal Processing",0.0944444444444,0.105555555556
5E6B439E,"-Server diversity in rate-distortion optimized media streaming","International Conference on Image Processing",0.126363636364,0.175
79DB515C,"-Design of a highly efficient wavelet-based video coding scheme","Visual Communications and Image Processing",0.507051282051,0.69696969697
7E898E7D,"-Improving video coding quality by perceptual rate-distortion optimization","International Conference on Multimedia and Expo",0.55,0.604166666667
7F44842C,"-On the Performance Improvement of H. 264 Through Foreground and Background Analyses","International Conference on Multimedia and Expo",0.125860805861,0.110404040404
8112EA9D,"-A rate distortion optimal ECG coding algorithm","IEEE Transactions on Biomedical Engineering",0.297527472527,0.333441558442
7EA5080C,"-Wavelet-Based Joint Estimation and Encoding of Depth-Image-Based Representations for Free-Viewpoint Rendering","IEEE Transactions on Image Processing",0.119841269841,0.110227272727
7787FED5,"-New rate-distortion modeling and efficient rate control for H.264/AVC video coding","Signal Processing-image Communication",0.526666666667,0.490793650794
7E915BC1,"-On the optimal Lagrangian parameter for motion estimation: A low-cost and effective method for improving video coding performance","Information not present",0.640384615385,0.460069444444
7DE02EE8,"-Image compression using an edge adapted redundant dictionary and wavelets","Signal Processing",0.108181818182,0.171515151515
75F0BBE4,"-Rate-Distortion Optimized Scheduling for Redundant Video Representations","IEEE Transactions on Image Processing",0.340384615385,0.372916666667
807F24F9,"-Error Resilient Motion Estimation and Mode Decision for Robust H.264/AVC Video Transmission","International Symposium on Multimedia",0.482051282051,0.415277777778
7775298F,"-Global and local rate-distortion optimization for Lapped Biorthogonal Transform coding","International Conference on Image Processing",0.104015151515,0.0916666666667
75F8B184,"-Optimal joint power-rate adaptation for error resilient video coding","Information not present",0.507051282051,0.569444444444
7543C6FA,"-Integer-based, post-compression rate-distortion optimization computation in JPEG2000 compression","Optical Engineering",0.0860664335664,0.0914141414141
78FA5BB2,"-Optimal Mode Selection of Disparity-Compensated Wavelet Lifting for Multi-View Image Coding","Information not present",0.134432234432,0.139814814815
7765125A,"-Fast Reference Frame Selection with Adaptive Motion Search Using RD Cost","Information not present",0.347222222222,0.274376417234
80EB856C,"-Using Rate-Distortion Metrics for Real-Time Internet Video Streaming with TCP","International Conference on Multimedia and Expo",0.35,0.305384615385
7E89F206,"-The bit allocation and RDO mode based rate control algorithm","Information not present",0.145860805861,0.167125334982
6DE2A15A,"-A VLSI architecture for rate-distortion optimized motion compensation using variable size blocks","Information not present",0.361904761905,0.288265306122
7A7D5F87,"-Online smoothing for scalable media stream delivery","Proceedings of SPIE",0.281481481481,0.318888888889
7E1743DE,"-Dependent Packet Transmission Policies in Rate-Distortion Optimized Media Scheduling","IEEE Transactions on Multimedia",0.147142857143,0.146753246753
80582868,"-Structured network coding and cooperative local peer-to-peer repair for MBMS video streaming","Multimedia Signal Processing",0.507051282051,0.485238095238
593FFE4B,"-Rate distortion optimal ECG signal compression","International Conference on Image Processing",0.178571428571,0.14696969697
7F627677,"-An Efficient Intermode Decision Algorithm Based on Motion Homogeneity for H.264/AVC","IEEE Transactions on Circuits and Systems for Video Technology",0.343956043956,0.33341991342
7E3539C8,"-Motion and disparity field estimation using rate-distortion optimization","IEEE Transactions on Circuits and Systems for Video Technology",0.133333333333,0.158333333333
7A4090D5,"-A Pixel-Level Rate Control Algorithm for the Optimal Prediction Residual","Intelligent Information Hiding and Multimedia Signal Processing",0.145860805861,0.133506493506
7AF5019E,"-Rate-distortion estimation for fast JPEG2000 compression at low bit-rates","Electronics Letters",0.114015151515,0.107954545455
0045F8AD,"-Rate-distortion Optimized Streaming of Compressed Light Fields with Multiple Representations","Information not present",0.12094017094,0.116477272727
7739D203,"-A Fast Intra-Mode Decision Algorithm for P-Slices in H.264/AVC Video Coding","Information not present",0.507051282051,0.547727272727
7FBB303A,"-Space-frequency quantization for a space-varying wavelet packet image coder","International Conference on Image Processing",0.120324675325,0.106178266178
7E1652DD,"-A NMR Optimized Bitrate Transcoder for MPEG-2/4 LC-AAC","International Symposium on Circuits and Systems",0,0
804CCC86,"-Low-complexity rate-distortion optimization for robust H.264 video coding","International Conference on Multimedia and Expo",0.507051282051,0.694444444444
79FBD40A,"-Constant Bit-Rate Multi-Stage Rate Control for Rate-Distortion Optimized H.264/AVC Encoders","Ieice Transactions",0.13474969475,0.169841269841
79094D8A,"-Rate-Distortion Optimized Transmission Power Adaptation for Video Streaming over Wireless Channels","International Conference on Image Processing",0.363888888889,0.24990530303
7B6F1C4C,"-Motion vector prediction with reference frame consideration","Proceedings of SPIE",0.116031746032,0.105642135642
802BC3E3,"-Low-complexity rate-distortion optimal macroblock mode selection for MPEG-like video coders","International Conference on Multimedia and Expo",0.351515151515,0.344444444444
719924D1,"-Rate-distortion optimization in a robust video transmission based on unbalanced multiple description coding","Multimedia Signal Processing",0.340384615385,0.297222222222
814A0B75,"-Rate-Distortion Optimization of Rate Control for H.264 With Adaptive Initial Quantization Parameter Determination","IEEE Transactions on Circuits and Systems for Video Technology",0.145860805861,0.11625966626
7BB21687,"-Advances in channel‐adaptive video streaming","Wireless Communications and Mobile Computing",0.332051282051,0.6
7CC011D6,"-Wavelet-based highly efficient scalable video coding","Proceedings of SPIE",0.589209401709,1.0
77D06415,"-Motion‐compensated video coding using sliced blocks","Systems and Computers in Japan",0.525,0.625
7D1244B1,"-A fast mode decision algorithm for intra prediction in AVS-M video coding","Information not present",0.340384615385,0.276363636364
7BEACC84,"-Rate-distortion optimal sinusoidal modeling of audio and speech using psychoacoustical matching pursuits","International Conference on Acoustics, Speech, and Signal Processing",0.115555555556,0.178451178451
812CDD80,"-Rate control for VBR video over ATM: simplification and implementation","IEEE Transactions on Circuits and Systems for Video Technology",0.342051282051,0.310793650794
7F45E9EA,"-Fast Intra Mode Decision Algorithm Using Directional Gradients for H.264","Information not present",0.139194139194,0.185714285714
7B95859A,"-AN efficient algorithm for joint QP and quantization optimization for H.264/AVC","International Conference on Image Processing",0.098128342246,0.0837218337218
82CFB602,"-H.264 的適應性區塊編碼模式選擇策略","Information not present",0,0
76F83BC3,"-Rate-distortion optimized frame dropping and scheduling for multi-user conversational and streaming video","Journal of Zhejiang University Science",0.347222222222,0.335555555556
750C03F9,"-Unbalanced quantized multiple description video transmission using path diversity","Information not present",0.340384615385,0.304166666667
7AE810C7,"-An extension of direct macroblock coding in Predictive (P) slices of the H.264 standard","Journal of Visual Communication and Image Representation",0.132142857143,0.115238095238
7F9DCE9D,"-A fast direction predictor of inter frame prediction for multi-view video coding","International Symposium on Circuits and Systems",0.347222222222,0.247306397306
80C963D0,"-A Superior Low Complexity Rate Control Algorithm","ACS/IEEE International Conference on Computer Systems and Applications",0.155860805861,0.170941558442
7D56D770,"-Rate-distortion optimized motion compensation for video compression using fixed or variable size blocks","Global Communications Conference",0.361904761905,0.272970779221
7D99AC4D,"-Image compression using DC coefficient restoration and optimal AC coefficient thresholding","International Symposium on Circuits and Systems",0.114444444444,0.149292929293
7ECB8F1C,"-Rate-distortion optimal video summarization: a dynamic programming solution","International Conference on Acoustics, Speech, and Signal Processing",0.341666666667,0.323232323232
7F6DA497,"-Adaptive Rate-Distortion Optimal In-Loop Quantization for Matching Pursuit","IEEE Transactions on Image Processing",0.098128342246,0.139277389277
7FDDD053,"-Real time implementation of rate-distortion optimized coding mode selection for H.263 video coders","International Conference on Image Processing",0.518181818182,0.344444444444
7D10567B,"-A trellis-based optimal parameter value selection for audio coding","IEEE Transactions on Audio, Speech, and Language Processing",0.111111111111,0.0944444444444
773B8F8A,"-Joint Data Partition and Rate-Distortion Optimized Mode Selection for H.264 Error-Resilient Coding","Multimedia Signal Processing",0.139047619048,0.132698412698
7ADDB5A8,"-Scalable video transmission over Rayleigh fading channels using LDPC codes","Information not present",0.340384615385,0.30404040404
6F64E551,"-A BER model for turbo codes on AWGN channel","Information not present",0.140384615385,0.130303030303
7A0A00F5,"-Algorithm and Hardware Design of a Fast Intra Frame Mode Decision Module for H.264/AVC Encoders","International Journal of Reconfigurable Computing",0.138888888889,0.118737373737
7B95E0EB,"-Rate-distortion optimizations for motion estimation in low-bit-rate video coding","Information not present",0.460384615385,0.461666666667
77238BC0,"-New rate control Scheme based on Cauchy Rate-Distortion Optimization Model for H.264 Video Coding","Information not present",0.522051282051,0.367667748918
7AA319FE,"-Enhanced Low Complex Cost Function for H.264/AVC Intra Mode Decision","Multimedia Signal Processing",0.139194139194,0.130158730159
7FDFF32D,"-Cauchy based Rate-Distortion Optimization Model for H.264 Rate Control","Asia Pacific Conference on Circuits and Systems",0.145860805861,0.170086580087
7A3CA93D,"-A Novel Distortion Model and Lagrangian Multiplier for Depth Maps Coding","IEEE Transactions on Circuits and Systems for Video Technology",0.3,0.260984848485
7B6C96EC,"-Analysis of pixel-mapping rounding on geometric distortion as a prediction for view synthesis distortion","Information not present",0.114444444444,0.125336700337
3160C9C9,"-Optimal Packet Scheduling and Rate Control for Video Streaming","Information not present",0.342051282051,0.277922077922
7E097074,"-Hierarchical Disparity Estimation Using Spatial Correlation","IEEE Transactions on Consumer Electronics",0.139194139194,0.191964285714
81493848,"-Viewpoint switching in multiview video streaming","International Symposium on Circuits and Systems",0.332051282051,0.466666666667
790520FE,"-Advanced Lagrange Multiplier Selection for Hybrid Video Coding","International Conference on Multimedia and Expo",0.507051282051,0.559027777778
823D1EDF,"-Fast intra/inter frame coding algorithm for H.264/AVC","Information not present",0.275252525253,0.400673400673
59D1A0E8,"-Rate distortion optimal adaptive quantization and qoefficient thresholding for MPEG coding","Information not present",0.104015151515,0.0884615384615
7CF7F3E7,"-A single-pass based adaptive interpolation filtering algorithm for video coding","International Conference on Image Processing",0.340384615385,0.315151515152
7E096B7B,"-Fine-Granular Motion Matching for Inter-View Motion Skip Mode in Multiview Video Coding","IEEE Transactions on Circuits and Systems for Video Technology",0.648717948718,0.641156462585
21747000,"-Rate-Distortion Optimized Selection of Motion Vectors for Video Transmission over Packet-Loss Channels(Multimedia Systems for Communications)","Ieice Transactions",0.353888888889,0.232638888889
7DEA3F33,"-SAR Image Compression Using Wavelet Packets","Signal Processing Systems",0.130860805861,0.155642135642
7FB3E652,"-A fast Intra prediction mode decision algorithm for H.264/AVC","Information not present",0.139194139194,0.112121212121
817525B8,"-Rate-complexity-distortion evaluation for hybrid video coding","International Conference on Multimedia and Expo",0.507051282051,0.703703703704
80FA3640,"-Rate-Distortion Optimized Image Compression Using Generalized Principal Component Analysis","International Conference on Acoustics, Speech, and Signal Processing",0.111111111111,0.154834054834
81569F97,"-Error protection for scalable image over 3G-IP network","International Conference on Image Processing",0.275717338217,0.34126984127
8164745D,"-Drift-free multiple description video coding with redundancy rate-distortion optimization","International Symposium on Circuits and Systems",0.507051282051,0.478571428571
7FD545C4,"-Receiver-driven rate-distortion optimized streaming of light fields","International Conference on Image Processing",0.101748251748,0.0871212121212
