Paper ID,Title,Journal,Sim1,Sim2
59F5777D,"An interference cancellation system for spread spectrum communication channels with cochannel FM interferers","Information not present",0.121753246753,0.106304112554
79D99744,"All-optical modulation format conversion from frequency-shift-keying to phase-shift-keying","Optics Express",0.0956818181818,0.108333333333
824E49C1,"Microwave signal generation using sideband injection locking in an Fabry-Pérot laser diode","Information not present",0.115238095238,0.156216931217
7819699D,"FPGA-based multi-frequency excitation and modulation technology in EIT system","BioMedical Engineering and Informatics",0.102541902542,0.111219336219
851B7B90,"Extensions of the Discrete-Average Model for Converter Power S","Information not present",0.16746031746,0.171031746032
804A4A23,"Effect of laser-diode power change on optical heterodyne interferometry","Journal of Lightwave Technology",0.152051282051,0.189814814815
80ADC95D,"Phase modulation of a ring-laser gyro - Part I: Theory","IEEE Journal of Quantum Electronics",0.137619047619,0.132010582011
34715F98,"新周波数対応ラジオマイクの開発 (特集 700MHz帯周波数移行の現状と動向) -- (ラジオマイクの周波数移行)","The Journal of The Institute of Image Information and Television Engineers",0,0
5DA1D592,"CSEC:s samverkan","Information not present",0.111349206349,0.142857142857
79F521C3,"New bound for the spectrum of an f.m. wave","Proceedings of The Institution of Electrical Engineers",0.104015151515,0.144841269841
7F262CA2,"An optimized Frequency Locked Loop in a small scale CPT based rubidium atomic clock","Information not present",0.107222222222,0.148701298701
7740FA97,"Dependence of pulsed magnetron operation on the centering of the cathode","Information not present",0.130793650794,0.141904761905
01BD9091,"Multicore, Multithreaded, Phase-Synchronous FM Sound Synthesizer","Information not present",0.1068997669,0.119191919192
615EB71F,"CREA MEDICINA VACUNA CONTRA LA TUBERCULOSIS. CUENTA CON PATENTE EN EL PAÍS Y EL EXTRANJERO","Information not present",0.0885858585859,0.0898656898657
757466B9,"A 120 GHz Fully Integrated 10 Gb/s Short-Range Star-QAM Wireless Transmitter With On-Chip Bondwire Antenna in 45 nm Low Power CMOS","IEEE Journal of Solid-state Circuits",0.181111111111,0.183888888889
7FD44479,"Resistive SiC-MESFET mixer","IEEE Microwave and Wireless Components Letters",0.0798290598291,0.1
750C8B47,"Pure intensity modulated frequency doubled optical clock signal generation by using ultra low-chirp and high extinction-ratio optical modulation","Information not present",0.11595959596,0.161512445887
148F0E61,"Operation REDWING, Pacific Proving Grounds Project 31.2, Release Tone System. May - July 1956.","Information not present",0.157142857143,0.138519910888
776F2909,"Reduction of Electromagnetic Interference Susceptibility in Small-Signal Analog Circuits Using Complementary Split-Ring Resonators","IEEE Transactions on Components, Packaging and Manufacturing Technology",0.120404040404,0.15266955267
76444857,"Transient response of a modulated microwave subcarrier generated using optical injection","Information not present",0.0830036630037,0.16746031746
7ACD9258,"Concentration of Binary FM Spectra","IEEE Transactions on Aerospace and Electronic Systems",0.117777777778,0.138636363636
61648DCA,"A novel multimode digital control approach for single-stage flyback power supplies with power factor correction and fast output voltage regulation","Information not present",0.156111111111,0.161154401154
7BC91D40,"A New Class of FM Subcarrier Oscillators","Ire Transactions on Space Electronics and Telemetry",0.113015873016,0.121428571429
7A8A9238,"Anisotropic and nonhomogeneous thermal conduction in 1 µm thick CVD diamond","Information not present",0.0799034299034,0.0883838383838
7C347A2D,"Transition probabilities for the Swan and Mulliken C sub 2 bands.","The Astrophysical Journal",0.12619047619,0.106872294372
7D68980F,"Compact support kernels based time-frequency distributions: Performance evaluation","International Conference on Acoustics, Speech, and Signal Processing",0.114213564214,0.150072150072
778BEB3C,"Comparison of Cascaded H-Bridge, Neutral Point Clamped and Flying Capacitor multilevel inverters using multicarrier PWM","Information not present",0.0972222222222,0.167063492063
777A126C,"Piecewise Linear Modulation Technique for Spread Spectrum Clock Generation","IEEE Transactions on Very Large Scale Integration Systems",0.191753246753,0.176461038961
80643DCA,"Speech Transformation System (Spectrum and/or Excitation) without Pitch Extraction.","Information not present",0.124531024531,0.125661375661
79778208,"One City—Two Giants: Armstrong and Sarnoff: Part 2 [dsp History]","IEEE Signal Processing Magazine",0.122222222222,0.118181818182
6CB6BE73,"A Comparison of Run-Length-Limited Codes for Equalized Peak Detection","Information not present",0.114126984127,0.119047619048
2DDF2CC5,"Effects of soil and canopy characteristics on microwave backscattering of vegetation","Information not present",0.121587301587,0.133267195767
58518B09,"FM/PWM control scheme on class DE inverter for keeping high power conversion efficiency","International Symposium on Circuits and Systems",0.15746031746,0.201339285714
782B740F,"Low-Complexity Ultra Wideband Communications","International Symposium on Circuits and Systems",0.104829059829,0.166666666667
748C4F65,"Detection of trellis-coded modulation on frequency-non-selective Rayleigh fading channel","Information not present",0.0964957264957,0.103977272727
5A7561AA,"Marine Weather Dissemination Systems Study. Volume III. Systems Effectiveness Measurement.","Information not present",0.140476190476,0.11626984127
5A872D49,"ELABORAN PIEL ARTIFICIAL PARA QUEMADOS GRAVES. DESARROLLO DE ACADÉMICOS DE LA FACULTAD DE MEDICINA","Information not present",0.0880036630037,0.107954545455
7F99C6CA,"Stereoscopic ranging by matching image modulations","IEEE Transactions on Image Processing",0.279225023343,0.4
7CEC6DF1,"Development of VCR video/audio signal processing LSI chip","IEEE Transactions on Consumer Electronics",0.123737373737,0.113181818182
7FD5AD05,"Electro-optical scanning null-line improving detection sensitivity of phased array system","Information not present",0.135476190476,0.179563492063
7DF8A2BE,"PRESENTAN EL ATLAS DE LA SALUD EN MÉXICO","Information not present",0.0956818181818,0.125
5D5CBF27,"Hybrid LBDD PWM modulator for digital class-BD audio amplifier based on STM32F407VGT6 microcontroller and analog DLL","Information not present",0.126666666667,0.196825396825
5E5536BF,"Experimental demonstration of in-service dispersion monitoring in the whole transmission bandwidth of WDM systems by optical frequency-modulation method","Information not present",0.304365079365,0.231288949146
7F5C7A3B,"A unified approach to modeling, synthesizing, and analyzing quasi-resonant converters","IEEE Transactions on Power Electronics",0.0987179487179,0.166666666667
80FC12A5,"The Hilbert-Huang Transform and Its Application in Processing Dynamic Signals of Gas Sensors","Information not present",0.130555555556,0.135
7895CB50,"Anti-noise performance of correlation detection method for ranging system based on combined modulation","Information not present",0.305714285714,0.27564484127
5A8D83F7,"Frequency Receiver Development for the Satellite Communications (SATCOM) Signal Analyzer.","Information not present",0.138888888889,0.125396825397
77981527,"Analysis and experimental verification for multiple solutions of bipolar SHEPWM waveforms applied in control system of induction machines","Information not present",0.146753246753,0.153134519801
80E386DB,"Towards real-time testing of clocked Quantum Dot Cellular Automata","Information not present",0.111416361416,0.114285714286
771CF85B,"Radio noise jamming analysis on communications system","Information not present",0.147222222222,0.150733525734
7B1AB73A,"Radio-frequency waveform generation with a CMOS compatible on-chip spectral shaper","Information not present",0.1084004884,0.114285714286
7F4AD568,"FM laser operation in SOA-based fiber ring lasers","Information not present",0.113737373737,0.128571428571
73D5E309,"Low power frequeney-to-time conversion for cellular systems using predictive zero-crossing","Vehicular Technology Conference",0.159682539683,0.227380952381
7FDD1AFB,"Thermo-optical effects on the transduction of mechanical motion of a microspherical pendulum","Information not present",0.115238095238,0.119047619048
7B783913,"Asymptotic evaluation of the ambiguity functions of high-gain FM matched filter sonar systems","Proceedings of the IEEE",0.121587301587,0.135549371264
7EAE00EB,"Differential Evolution Using a Neighborhood-Based Mutation Operator","IEEE Transactions on Evolutionary Computation",0.101363636364,0.168560606061
774C9FF6,"The General Mathematical Model and Performance Analysis of Multi-pulse Three-level STATCOM","Information not present",0.101447245565,0.114959114959
7B05341B,"Bandwidth expressions of Gaussian weighted chirp","Electronics Letters",0.112875816993,0.17037037037
6F79AE56,"DONAN A MEDICINA 107 TRABAJOS PERIODÍSTICOS","Information not present",0,0
76CFA446,"Electromechanically switchable diamagnetism for efficient terahertz modulation","Information not present",0.0956818181818,0.0988095238095
15ECB9F9,"8005 オフィスビルによる電力の使用状況と節電における建築的アプローチの考察(建築経済・住宅問題)","Information not present",0,0
59027CEF,"STUDY AND INVESTIGATION OF A PROTON MASER ANTENNA.","Information not present",0.0922222222222,0.0922222222222
75E7FCFB,"Study on double modulation wave carrier-based PWM for three-level neutral-point-clamped inverters","Information not present",0.0887179487179,0.106547619048
7EC0E1FA,"Blind GPS Anti-jamming Based on the Multiple Parallel CM Array","Information not present",0.106349206349,0.192063492063
77A9D611,"Safety evaluation of an IPP tripeptide-containing milk protein hydrolysate.","Food and Chemical Toxicology",0.109292929293,0.110101010101
76F8FD5C,"Reduction of baseband electrical memory effects using broadband active baseband load-pull","Information not present",0.145891690009,0.217171717172
264AB100,"Chaos-Based Generation of PWM-Like Signals for Low-EMI Induction Motor Drives : Analysis and Experimental Results(Electronic Circuits)","Information not present",0.127777777778,0.11810966811
83CCCC5B,"Compensation system for FM-to-AM effects in high-power laser system","Information not present",0.103823953824,0.118253968254
7BA6A6A4,"Direct Frequency Modulation In AlGaAs Semiconductor Lasers","IEEE Transactions on Microwave Theory and Techniques",0.105404040404,0.109027777778
78F1638A,"Transistorized FM and TV Limiter Design and Performance","Ire Transactions on Broadcast and Television Receivers",0.133333333333,0.134932659933
7E439FB4,"An all-digital clock and data recovery circuit for spread spectrum clocking applications in 65nm CMOS technology","Information not present",0.115238095238,0.108521725188
60C9CB4B,"Parameter Estimation of a Tactical Missile using Linear Regression","Information not present",0.105384615385,0.156666666667
75CC419E,"Minority Carrier Lifetime Measurement by MW-PCD Based on Doppler Effect","Information not present",0.1084004884,0.14822029822
7F71265B,"High resolution (0.2 mm) and fast response (2 ms) range finder for industrial use in air","Information not present",0.106582306582,0.109523809524
7D2E244C,"Tomographic time-frequency analysis and its application toward time-varying filtering and adaptive kernel design for multicomponent linear-FM signals","IEEE Transactions on Signal Processing",0.123737373737,0.107878787879
76E98031,"Relative Frequency Calibration for Fast Frequency Sweep Microwave Reflectometry","Plasma and Fusion Research",0.100126262626,0.130555555556
84BAD171,"ACMI: FM-based Indoor Localization via Autonomous Fingerprinting","Information not present",0.0864957264957,0.15
5D7DF72F,"Towards zero latency Software Defined 5G Networks","Information not present",0.111349206349,0.158928571429
7B8B18DF,"A Microwave Reflection Readout Scheme for Hot Electron Bolometric Direct Detector","IEEE Transactions on Terahertz Science and Technology",0.118975468975,0.115079365079
7D822F2D,"A High-Accuracy Parameter Estimation Algorithm for Jointless Frequency-Shift Track Circuit","Information not present",0.102606837607,0.105404040404
79E9CFB1,"Analog Signal Transmission in a High-Contrast-Gratings-Based Hollow-Core-Waveguide","Journal of Lightwave Technology",0.0864957264957,0.1
81EC062A,"Development and investigation of two optimized soft switching pulsed power resonant converters for RF applications","Information not present",0.156111111111,0.146428571429
768DB930,"Stabilisation of self-modulation oscillations in a ring chip laser by phase self-locking of the relaxation frequency","Quantum Electronics",0.108975468975,0.112074829932
771851CD,"A novel PWM pulse modifying method for reconstructing three-phase AC currents from DC bus currents of inverter","Information not present",0.289682539683,0.216395333062
85F37CDE,"HOY, DÍA MUNDIAL DEL MEDIO AMBIENTE. MÉXICO, DECIMOQUINTO EN CONSUMO DE TABACO","Information not present",0.0619152046784,0.0833333333333
7A69D77A,"Parameters estimation of LFM signal based on fusion of signals with the same length and known frequency-difference","Information not present",0.130952380952,0.187847222222
7C74E998,"Issue of FM to AM conversion on the National Ignition Facility","Information not present",0.151515151515,0.161778499278
7A06ABF2,"Controlling the reconstruction error in Hybrid Filter Banks","Information not present",0.291666666667,0.330555555556
7D399F4A,"THD and Power Losses Optimization by Means of Variable Frequency Space Vector Modulation","Information not present",0.153174603175,0.146520763187
7CDC16E1,"DOA estimation of multi-component LFM in complex environment using ESPRIT based on FRFT","Information not present",0.104015151515,0.211666666667
788D4CD5,"Downlink Outage Probability of Co-Channel Femtocells in Hierarchical 3-Sector Macrocells","IEEE Communications Letters",0.12619047619,0.154761904762
7F370559,"Uncooled 20 Gb/s direct modulation of high yield, highly reliable 1300 nm InGaAlAs ridge DFB lasers","Information not present",0.0909401709402,0.122008547009
7EED4695,"Generation and transmission of high frequency radio signals through fiber links up to 125 km by means of the optical frequency multiplication technique","Information not present",0.230555555556,0.158832371332
7C306A5F,"Rapidly Tunable Quantum Cascade Lasers","IEEE Journal of Selected Topics in Quantum Electronics",0.1084004884,0.117989417989
800A8249,"Designing Waveforms for Temporal Encoding Using a Frequency Sampling Method","IEEE Transactions on Ultrasonics Ferroelectrics and Frequency Control",0.284253246753,0.315476190476
790979EE,"Improvement of a Microwave Discriminator by an Injection Phase-Locked Oscillator","IEEE Transactions on Microwave Theory and Techniques",0.0988888888889,0.0931746031746
7D432F3E,"Effect and mitigation of narrowband interference on Galileo E1 signal acquisition and tracking accuracy","Information not present",0.279829059829,0.246031746032
7762942B,"Ultrawideband Gated Step Frequency Ground-Penetrating Radar","IEEE Transactions on Geoscience and Remote Sensing",0.0710504201681,0.133333333333
80E4F106,"Operation and evaluation of the coordinated HVDC damping control system of China Southern Power Grid","Information not present",0.172380952381,0.173115079365
7DA18F92,"A Quadratic Time Algorithm for Computing the Quartet Distance between Two General Trees","International Joint Conferences on Bioinformatics, Systems Biology and Intelligent Computing",0.0991341991342,0.114093314093
7FD5A12E,"Trajectory of a Baseball and Its Characters Under the Influence of a Drag Force and the Magnus Effect","International Conference on Computational Science and Its Applications",0.13436008436,0.13366474795
7FC14F0D,"Clinical and histopathologic spectrum of alopecia mucinosa/follicular mucinosis and its natural history in children","Journal of The American Academy of Dermatology",0.1068997669,0.130555555556
76367D9D,"Resolution of center frequency for LFM signals in fractional Fourier domain","Information not present",0.12094017094,0.121242183742
75A48E0D,"A review of various carrier based PWM methods for multilevel inverter","Information not present",0.28746031746,0.328888888889
81125569,"Integrated Active Pulsed Reflector for an Indoor Local Positioning System","IEEE Transactions on Microwave Theory and Techniques",0.111904761905,0.136408730159
82F6EEA2,"Energy consumption monitoring of the steam pipe network based on affinity propagation clustering","Information not present",0.109682539683,0.125276390276
7C56617C,"On scaling properties of the dispersion diagram of a multi-scale printed surface embedded in a parallel-plate waveguide","Symposium on Applied Computational Intelligence and Informatics",0.118015873016,0.13249330035
7BC16C9B,"Spectrum sensing and vector signal analysis preprocessing based on compressed sampling","Information not present",0.105681818182,0.149873737374
8124939E,"On random generation of stable polynomials","Information not present",0.106349206349,0.133928571429
791687CD,"Frequency-modulated Source Broadening to Reduce Rayleigh Backscattering in Bidirectional Centralized Light Source WDM-PON Access Networks","Information not present",0.11246031746,0.117918985776
80B472EC,"High-Frequency Soft-Switching AC Conversion Circuit With Dual-Mode PWM/PDM Control Strategy for High-Power IH Applications","IEEE Transactions on Industrial Electronics",0.141197691198,0.140793650794
106B2962,"TELEMETRY FM/FM BASEBAND STRUCTURE STUDY. VOLUME 1","Information not present",0.136904761905,0.11875
7F7688E1,"A differential FM detector for low-IF radios","Vehicular Technology Conference",0.118831168831,0.155303030303
75B90624,"Telomere shortening in chronic obstructive pulmonary disease","Respiratory Medicine",0.0719047619048,0.133333333333
7C385AF5,"Adaptive Array Behavior with Sinusoidal Envelope Modulated Interference","IEEE Transactions on Aerospace and Electronic Systems",0.118015873016,0.125793650794
76829BFA,"Magnetic-free, fully integrated, compact microwave circulator using angular-momentum biasing","Information not present",0,0.222222222222
7E3CF831,"An Undersampling Digital Microphone","International Symposium on Circuits and Systems",0.066155674391,0.0909090909091
10445DD5,"NETWORK RESPONSE TO A FREQUENCY PULSE MODULATED WAVE","Information not present",0.107301587302,0.129126984127
79643651,"Effect of nonsinusoidal phase modulation on the zero shift in a fiber ring interferometer","Radiophysics and Quantum Electronics",0.133015873016,0.124855699856
80FCDF87,"Implementing IEEE 1641 - resource drivers & COTS languages","Information not present",0.123737373737,0.148737373737
7F32B95A,"A design of AM/FM mobile telephone triband antenna","IEEE Transactions on Antennas and Propagation",0.0910533910534,0.104377104377
59B4483F,"Low Q body-dithered laser gyro assembly","Information not present",0.0767735042735,0.0978835978836
62FB97D3,"Polar Azimuth Diversity HF Propagation Experiment,","Information not present",0.0957042957043,0.107137862138
14242F07,"Mode Locking of Coupled Transitions in Krypton Lasers.","Information not present",0.126666666667,0.122626262626
7F5CD22D,"A PCMCIA weather satellite receiver","Biometric Technology Today",0.0835714285714,0.102777777778
772E759D,"Experimental studies, line-shape analysis and semi-empirical calculations of broadening coefficients for CH 3 35 Cl–CO 2 submillimeter transitions","Journal of Quantitative Spectroscopy & Radiative Transfer",0.0939869281046,0.107154882155
79E4CEB9,"A 60 GHz 2.5 Gbps OOK Modulator with Data-Dependent Impedance Cell for Enhanced ON/OFF Isolation in 0.18 $\mu$ m BiCMOS Process","IEEE Microwave and Wireless Components Letters",0.111344211344,0.125661375661
7DCCF46A,"Colorless FSK Demodulation and Detection With Integrated Fabry–Pérot-Type SOA/REAM","IEEE Photonics Technology Letters",0.285384615385,0.5625
75FA2C48,"Optimum Pre-Emphasis Network for Satellite Transmission of an FM TV Signal near or at Threshold","IEEE Transactions on Broadcasting",0.155555555556,0.164880952381
813401D8,"Correction to &#8220;Hybrid Frequency-Polarization Shift-Keying Modulation for Optical Transmission&#8221;","Journal of Lightwave Technology",0.0864957264957,0.0944444444444
75AA47D5,"A Novel Absolute Value Logic SPWM Control Strategy Based on De-Re-Coupling Idea for High Frequency Link Matrix Rectifier","IEEE Transactions on Industrial Informatics",0.164015151515,0.193783068783
7B13995B,"Frequency modulation via a biological signal using a controlled piezoelectric ceramic","Information not present",0.134126984127,0.200198412698
7E69E987,"Fundamental performance limitations of modulated and demodulated control systems","American Control Conference",0.147546897547,0.168915343915
0011D126,"FM/CW Radar Signals and Digital Processing","Information not present",0.125555555556,0.130555555556
71F7213B,"EL CEREBRO, 86 MIL MILLONES DE NEURONAS. EN ESTUDIO, SUS PROCESOS DE AUTORREPARACIÓN","Information not present",0.0956818181818,0.108333333333
76F7A6C6,"The System Approach to Signal Conditioning","IEEE Transactions on Instrumentation and Measurement",0.113956043956,0.129464285714
7F188534,"Signal-dependent error in specular multipath estimation","International Conference on Acoustics, Speech, and Signal Processing",0.0950980392157,0.105555555556
7D57FD95,"Target Signal Extraction by Adaptive Signal Decomposition Methods","Information not present",0.282844932845,0.328282828283
79EF5A15,"Matlab-Simulink model of solid-state transformer realized with matrix converters","Information not present",0.118975468975,0.150793650794
5DFAEE26,"Chaos-Based Generation of PWM-Like Signals for Low-EMI Induction Motor Drives : Analysis and Experimental Results","Information not present",0.127777777778,0.119109461967
7D638AA5,"Design and implementation of a wireless link coupled channel emulator for DSRC wireless systems","Information not present",0.133181818182,0.152208593875
7774FEFF,"BER performance of MSK in ground-to-satellite uplink optical communication under the influence of atmospheric turbulence and detector noise","Optics Letters",0.143181818182,0.135521885522
5EDA2AC4,"GACETA ILUSTRADA: CULTURAS EN RESISTENCIA. HOJEANDO. EBLEN MACARI. DE LENGUAS Y SABORES. MUSA DE MUSAS","Information not present",0.0820512820513,0.1
7673D6A6,"Carrier frequency offset estimation & compensation in AMC OFDM","Information not present",0.0985664335664,0.110238095238
8069AF13,"Improved zero-crossing demodulator for minimum shift keying under static environments","Global Communications Conference",0.111515151515,0.188181818182
79139F7D,"A Novel Single Card FMCW Radar Transceiver With On Board Monopulse Processing","Information not present",0.103181818182,0.103977272727
032D24A1,"O2 Herzberg State Reaction with N2: A Possible Source of Stratospheric N2O","Information not present",0.0853846153846,0.0916666666667
5A73160B,"Sinusoidal pulse width modulation (SPWM) with variable carrier synchronization for multilevel inverter controllers","International Conference on Control and Automation",0.113015873016,0.11094619666
7F4325B1,"The performance of a CPFSK trellis code in non-Gaussian noise","Information not present",0.109682539683,0.112103174603
81346E9A,"A low-power and small-area all-digital spread-spectrum clock generator in 65nm CMOS technology","Information not present",0.0910533910534,0.0976430976431
5A473E96,"Compression of periodic optical pulses without propagation in dispersive delay line","Epilepsy & Behavior",0.0997222222222,0.106363636364
81348135,"Wave reflection properties of moving conducting surfaces at normal incidence with Lorentz-FDTD method","Communication Systems and Networks",0.302142857143,0.26681547619
7E1C29AC,"Distribution of 3 FM-HDTV and 10 satellite FM-NTSC signals and 622 Mb/s data over 10 km of fiber to 128 customers using a packaged traveling-wave laser amplifier","Information not present",0.134920634921,0.145281385281
7D3DD382,"Evaluation of VHF FM, SSB, and ACSSB radio systems in the interference context of the land mobile bands","Vehicular Technology Conference",0.143015873016,0.126022126022
75995E28,"Linear FM chirp filters in pulse compression radars","IEEE Transactions on Instrumentation and Measurement",0.108333333333,0.103585858586
7856DEC3,"A bank of virtual sensors for active Fault Tolerant Control of LPV systems","Information not present",0.141197691198,0.145793650794
7E99AABF,"Generalized energy demodulation for large frequency deviations and wideband signals","IEEE Signal Processing Letters",0.305555555556,0.280429292929
7B205A19,"Electrophysiological evidence implicates automatic low-level feature detectors in perceptual asymmetry","Cognitive Brain Research",0.143181818182,0.150297619048
808736E0,"Temperature and pressure monitoring of a whipped cream device","Sensors",0.139682539683,0.115471195471
7751FE22,"Single channel time-varying amplitude LFM interference blind separation using MHMPSO particle filtering","International Conference on Signal and Image Processing Applications",0.11873015873,0.151851851852
5AFD9EF4,"Transverse mode competition in index-antiguided planar waveguide lasers with large mode area","Information not present",0.126666666667,0.150793650794
8083B6EA,"A novel digital modulator for voltage source inverter with adaptive switching frequency selection","Information not present",0.107626262626,0.119907407407
7BC779AD,"Estimation of respiratory rhythm during night sleep using a bio-radar","Information not present",0.125833333333,0.193333333333
7EDE2585,"Spectral pollution in TDMA: digital FM and P/4-QPSK experimental study and CAD improvement","Vehicular Technology Conference",0.0995238095238,0.101601731602
840EE994,"RADAR ANTICOLLISION WARNING SYSTEM FOR ROAD VEHICLES","Information not present",0.0918081918082,0.124365079365
