Paper ID,Title,Journal,Sim1,Sim2
7CD491C5,"A Comparative Study for Search Engines Business Model - Based on the Case of Baidu and Google","International Conference on E-Business and E-Government",0.337606837607,0.239042207792
77FCE1C2,"Presenting tailored resource descriptions: will XSLT do the job?","Computer Networks",0.204273504274,0.212222222222
7E16289B,"Semantic similarity measurement based on knowledge mining: an artificial neural net approach","International Journal of Geographical Information Science",0.224848484848,0.202777777778
7C6E99E7,"Consumer Health Search Engines Comparison","Journal of Hospital Librarianship",0.278181818182,0.28303030303
7BA2C9AD,"MPtopo: A database of membrane protein topology","Protein Science",0.103333333333,0.0861111111111
75BBA44E,"Discovering authorities and hubs in different topological Web graph structures","Information Processing and Management",0.169444444444,0.115614478114
800E29E2,"Model of a Semantic Web Search Engine for Multimedia Content Retrieval","Information not present",0.525,0.365764790765
8026F65D,"Naïve bayes based language-specific web crawling","Information not present",0.169444444444,0.142361111111
7916384F,"Implementation of a network grid supporting an e-learning infrastructure","Broadband Communications, Networks and Systems",0.170238095238,0.150793650794
754E0467,"Tex-Lex: Automated generation of texture lexicons using images from the world wide web","Information not present",0.179365079365,0.139120799835
7D9F7BE5,"Rich metadata searches using the JXTA content manager service","Advanced Information Networking and Applications",0.341666666667,0.302172364672
5A17EE62,"A search engine technique using relation based keywords","Information not present",0.353333333333,0.305555555556
5BCB8C30,"Machine Discovery Based on the Co-occurrence of References in a Search Engine","Discovery Science",0.337606837607,0.272893772894
6CD86C99,"User interface for a geo-temporal search service using DIGMAP components","European Conference on Research and Advanced Technology for Digital Libraries",0.334285714286,0.332467532468
5A5316A3,"Search engine as a diagnostic tool in difficult immunological and allergologic cases: is Google useful?","Internal Medicine Journal",0.337606837607,0.312051282051
7BC9C18C,"Assessing high affinity binding to HLA-DQ2.5 by a novel peptide library based approach","Bioorganic & Medicinal Chemistry",0.165384615385,0.136054421769
758F2455,"On extracting session data from activity logs","Information not present",0.221666666667,0.199848484848
743BA743,"Some aspects of application of software agents in information retrieval in virtual– based educational environments","Information not present",0.378571428571,0.256651334776
7E772D39,"Adapting multimedia Internet content for universal access","IEEE Transactions on Multimedia",0.163888888889,0.11875
7EF9825A,"Efficient algorithms for predicting requests to Web servers","International Conference on Computer Communications",0.181666666667,0.133956043956
791F2B07,"Intermediate information layer. The use of the SKOS ontology to create information about e-resources provided by the public administration","International Multiconference on Computer Science and Information Technology",0.209848484848,0.16810966811
7E6F378C,"A Personalized Search Research Based on Vocabulary Semantic Net","Intelligent Information Technology Application",0.334285714286,0.379166666667
8139AE02,"Quality Uncertainty and the Performance of Online Sponsored Search Markets: An Empirical Investigation","Information Systems Research",0.384848484848,0.326530612245
02F26D95,"Ecosia – Who Cares About a Green Search Engine?","Information not present",0.334285714286,0.397222222222
8021974D,"An Automatic Approach for Domain-Specific Dictionary Expansion Based on Web Mining","Information not present",0.177777777778,0.150555555556
7FB4A55D,"Improvement of Page Ranking Algorithm Based on Timestamp and Link","Information not present",0.177606837607,0.160505698006
7D4DF9FA,"Leveraging the Web for automatically generating indexable and browsable keywords for speech files","International Conference on Acoustics, Speech, and Signal Processing",0.184444444444,0.144444444444
7CB63B06,"Semantic similarity measure in biomedical domain leverage Web Search Engine","International Conference of the IEEE Engineering in Medicine and Biology Society",0.358181818182,0.248077715935
80417D3D,"Efficient browsing of Web search results on mobile devices based on block importance model","International Conference on Pervasive Computing",0.358333333333,0.240688131313
2EB327F7,"Le chef européen de la concurrence presse Google de transiger","Information not present",0.103263403263,0.0979853479853
7C9F2E10,"Context-Aware Computing: Beyond Search and Location-Based Services","IEEE Internet Computing",0.274285714286,0.430303030303
7E97915C,"PILGRIM: A location broker and mobility-aware recommendation system","International Conference on Pervasive Computing",0.121587301587,0.0922222222222
76F65509,"A QoS routing protocol for delay-sensitive applications in mobile ad hoc networks","COMmunication System softWAre and MiddlewaRE",0.191666666667,0.145793650794
7A460BAF,"e-Research applications for tracking online socio-political capital in the Asia-Pacific region","Asian Journal of Communication",0.192222222222,0.165277777778
7A6AD05F,"Chinese entity recognition of mobile phone platform based on conditional random field","Information not present",0.186904761905,0.127823565324
7B0477EE,"Orthopaedic information on the internet: fact or fiction?","Irish Journal of Medical Science",0.166666666667,0.104166666667
7F45A460,"Use of the Transposon Ac as a Gene-Searching Engine in the Maize Genome","The Plant Cell",0.151515151515,0.123015873016
7DD9D481,"A New Algorithm of Topical Crawler","Information not present",0.173333333333,0.141666666667
792AD67C,"Googling for a diagnosis—use of Google as a diagnostic aid: internet based study","BMJ",0.180952380952,0.144047619048
60598236,"Visual information retrieval in endoscopic video archives","Content-Based Multimedia Indexing",0.347222222222,0.328125
7EAC5D32,"A Novel Top-k Query Scheme in Unstructured P2P Networks","Computer and Information Technology",0.170238095238,0.119588744589
812B2907,"Discovering hypernyms using linguistic patterns on web search","Information not present",0.344444444444,0.29212962963
76CFD5F8,"Web service clustering using multidimensional angles as proximity measures","ACM Transactions on Internet Technology",0.193181818182,0.160383597884
724F009C,"A comparison of techniques for selecting text collections","Australasian Database Conference",0.160086580087,0.152380952381
794E13E0,"Astra: Bottom-up Construction of Structured Artifact Repositories","Working Conference on Reverse Engineering",0.18,0.127083333333
765F5CD3,"Searching Images on the Basis of Color Homogeneous Objects and their Spatial Relationship","Journal of Visual Communication and Image Representation",0.178571428571,0.149470899471
7C6672C7,"AN EFFICIENT/ENHANCED CONTENT BASED IMAGE RETRIEVAL FOR A COMPUTATIONAL ENGINE","Journal of Computer Science",0.347222222222,0.310555555556
7AB446BB,"Building Bilingual Parallel Corpora Based on Wikipedia","Information not present",0.165800865801,0.179166666667
7F48E77D,"Search Less, Find More? Examining Limited Consumer Search with Social Media and Product Search Engines","Information not present",0.338181818182,0.424915824916
7B9CF84A,"Characterization of topological structure on complex networks","Physical Review E",0.165404040404,0.105303030303
77FC04D1,"Weighted-Position and Abstract Ranking Algorithm Based on User Profile for Metasearch Engine","Information not present",0.182222222222,0.15462962963
6F157620,"Okapi at TREC-4","Information not present",0.0491911597175,0.047619047619
5D199830,"The Effect of Individual Differences on Searching the Web.","Information not present",0.197222222222,0.184027777778
5ECBE873,"Children searching information on the Internet: Performance on children's interfaces compared to Google","Information not present",0.171753246753,0.131180856181
7E101412,"The AXES-lite video search engine","Workshop on Image Analysis for Multimedia Interactive Services",0.291666666667,0.397222222222
5D1A2FAD,"Keyword Search in Social Networks","Information not present",0.341666666667,0.5625
7CA6BD1A,"Novel supervisor-searcher cooperation algorithms for minimization problems with strong noise","Optimization Methods & Software",0.180384615385,0.158571428571
5E50D9CD,"Emergent Semantics from Users’ Browsing Paths","Intelligence and Security Informatics",0.164848484848,0.15
63F42531,"New Capabilities in the Astrophysics Multispectral Archive Search Engine","Information not present",0.355384615385,0.334523809524
772A7008,"ISee: perceptual features for image library navigation","Information not present",0.174285714286,0.134006734007
7CA55D06,"Finding scientific papers with homepagesearch and MOPS","International Conference on Design of Communication",0.157606837607,0.14417989418
7DA77B50,"DSD – An integrated, web-accessible database of Dehydrogenase Enzyme Stereospecificities","BMC Bioinformatics",0.138888888889,0.134006734007
5DB93340,"A frequency mining-based algorithm for re-ranking web search engine retrievals","Canadian Conference on Artificial Intelligence",0.466666666667,0.475555555556
0223823E,"Google Inc. in 2014 (Abridged)","Information not present",0.13873015873,0.160714285714
7FCF36E0,"Personalization in professional academic search","Information not present",0.334285714286,1.0
7DF76FD1,"Visibility Analysis on theWeb as an Indicator for Public Relations and Marketing Evaluation","Computational Intelligence for Modelling, Control and Automation",0.181666666667,0.14880952381
595A7D21,"QUASAR: the question answering system of the universidad politécnica de valencia","Cross-Language Evaluation Forum",0.128571428571,0.119047619048
7F3F0AE2,"The effectiveness of web search engines for retrieving relevant ecommerce links","Information Processing and Management",0.515384615385,0.467619047619
75F75906,"A comparative analysis of clickstream as web page importance metric","Information not present",0.187619047619,0.147863247863
78C5730C,"Survey on NoSQL database","International Conference on Pervasive Computing",0.115384615385,0.138888888889
80F5DA6E,"Semantic based query optimization using ontology for knowledge management","Information not present",0.180086580087,0.173185941043
76966358,"Acceleration of a Meteorological Limited Area Model with Dataflow Engines","High Performance Computing",0.166753246753,0.0978354978355
7BC7CE4B,"Profiting from filesharing: A measurement study of economic incentives in cyberlockers","International Conference on Peer-to-Peer Computing",0.204273504274,0.20625
763300BE,"Understanding Availability: Usability Testing of a Consortial Interlibrary Loan Catalog","Journal of Web Librarianship",0.172619047619,0.113541666667
7963B6C5,"Optimizing for Web security based on search engine","International Conference on Computer Design",0.355952380952,0.355
7F179A6E,"Assessing the quality of web-enabled laboratories in undergraduate education","Information not present",0.218181818182,0.227564102564
81778A74,"SPIEDw: a searchable platform-independent expression database web tool","BMC Genomics",0.132698412698,0.116452991453
807C4059,"Proxima: a mobile augmented-image search system","ACM Multimedia",0.336666666667,0.383333333333
7ADAEE86,"Relaxed multi-way trees with group updates","Symposium on Principles of Database Systems",0.148571428571,0.125
7C10CAEF,"Improving the search experience: federated search and the library gateway","Library Hi Tech",0.500952380952,0.551256613757
768EAD3A,"Advanced data extraction infrastructure: Web based system for management of time series data","Journal of Physics: Conference Series",0.183333333333,0.136507936508
0671520F,"Query Expansion Based on the Most Popular User Queries","Information not present",0.168571428571,0.152142857143
6CC6C70F,"Cloudle: an ontology-enhanced cloud service search engine","Web Information Systems Engineering",0.28,0.354166666667
5E1699DC,"Characterizing Web Document Change","Web-Age Information Management",0.15094017094,0.159259259259
79008B50,"An approach of two-way spam detection based on boosting pages analysis","Information not present",0.172467532468,0.147383568812
794AD0FB,"Impact of internet search engines on OPAC users: a study of Punjabi University, Patiala (India)","Program: Electronic Library and Information Systems",0.286666666667,0.199728666395
041218B1,"A Web Based Approach to Integrate Space Culture and Education","Information not present",0.228888888889,0.196031746032
7C0E9247,"Similarity-based methods to predict drug targets, indications and side-effects","Similarity Search and Applications",0.130714285714,0.115793650794
7A6E9DE0,"Privacy-aware display strategy in friend search","International Conference on Communications",0.286666666667,0.325505050505
7D78F771,"Speechbot: an experimental speech-based search engine for multimedia content on the web","IEEE Transactions on Multimedia",0.347222222222,0.293888888889
75DD78E6,"Mining fuzzy ontology for fuzzy granular IR systems","Information not present",0.158888888889,0.0963383838384
60C45CB4,"A Hybrid Information Retrieval System for Medical Field Using MeSH Ontology","International Conference on Information Systems",0.347222222222,0.274394586895
5C7AE387,"FERRET: an intelligent assistant for internet searching","Pacific Rim International Conference on Artificial Intelligence",0.0930303030303,0.0700691121744
5E6A4D5E,"Efficiency trade-offs in two-tier web search systems","International Journal on Software Tools for Technology Transfer",0.283333333333,0.340277777778
5BFD9541,"The anatomy of web crawlers","Information not present",0.121587301587,0.087037037037
8126B92C,"Mining user's behavior using "crisp and fuzzy bags": a new perspective and new findings","Information not present",0.211666666667,0.154307844933
7F6CE7A8,"Differences in search engine evaluations between query owners and non-owners","Web Search and Data Mining",0.316666666667,0.289407814408
7EE9BC01,"Optimizing the catalog search process for e-procurement platforms","Information not present",0.342051282051,0.361217948718
7C0A79F7,"Salton Award Lecture - Information retrieval and computer science: an evolving relationship","International ACM SIGIR Conference on Research and Development in Information Retrieval",0.319047619048,0.249829931973
756ECC8F,"Evaluating Arabic spam classifiers using link analysis","International Conference on Information and Communication Security",0.178888888889,0.14708994709
5C84F082,"Os motores de busca e a inteligência colectiva: um estudo exploratório com alunos do 3.º ciclo do ensino básico","Information not present",0.25,0.25
7649917D,"WhatsOnWeb+ : An Enhanced Visual Search Clustering Engine","Information not present",0.334285714286,0.403174603175
76C628A2,"A New Algorithm for Inferring User Search Goals with Feedback Sessions","IEEE Transactions on Knowledge and Data Engineering",0.347222222222,0.281349206349
7D7A2245,"Evaluation of Meta-Search Engine Merge Algorithms","Information not present",0.114285714286,0.155555555556
5B75D879,"Facilitating Efficient Integrated Semantic Web Search with Visualization and Data Mining Techniques","International Conference on Telecommunications",0.347222222222,0.237847222222
5F7103BF,"Protection for Trademark Owners: The Ultimate System of Regulating Search Engine Results","Information not present",0.365,0.266907051282
81596E14,"Modeling user search behavior","Latin American Web Congress",0.291428571429,0.492063492063
5C8C6809,"Very similar items lost in the Web: An investigation of deduplication by Google Web search and other search engines","Communications of The ACM",0.347222222222,0.313183421517
7E0F22D7,"Object image retrieval by exploiting online knowledge resources","Computer Vision and Pattern Recognition",0.341904761905,0.317777777778
7A175AAE,"Use of the University Library, Elibrary, VLE, and Other Information Sources by Distance Learning Students in University College Dublin: Implications for Academic Librarianship","New Review of Academic Librarianship",0.209848484848,0.124329303175
7A7FDBC5,"CRRA: A collaborative approach to re-ranking search results","Information not present",0.345,0.430555555556
5FE1B275,"A Semi-Automatic Tool using Ontology to Extract Learning Objects","International Conference on Advanced Learning Technologies",0.172222222222,0.152606837607
7CA76249,"Figure Metadata Extraction from Digital Documents","International Conference on Document Analysis and Recognition",0.167222222222,0.111805555556
7EB94E47,"A New Method to Weight Web Pages Based on Authority Changing","Signal Processing Systems",0.294444444444,0.221306471306
0FCCD480,"A Study about Search Engine Interface Design including User's Search Goal","Information not present",0.342222222222,0.331084656085
080436E5,"A proof-producing boolean search engine","Information not present",0.334285714286,0.533333333333
7CFF9C2B,"Charge State Determination of Peptide Tandem Mass Spectra Using Support Vector Machine (SVM)","IEEE Transactions on Information Technology in Biomedicine",0.211904761905,0.163831230498
342E8F5A,"A Case Study of Search Engine on World Wide Web for Chemical Fiber Engineering","Information not present",0.344444444444,0.237752525253
59E9CC88,"A Framework for Information Retrieval Based on Fuzzy Relations and Multiple Ontologies","Information not present",0.347222222222,0.28367003367
5FE175E7,"Refining Search Expression by Discovering Hidden User’s Interests","Discovery Science",0.397619047619,0.386666666667
7573BC0C,"SEARCH ENGINES ON THE WORLD WIDE WEB AND INFORMATION RETRIEVAL FROM THE INTERNET: A REVIEW AND EVALUATION","Online Information Review",0.525,0.305695847363
5FAA8571,"SciPlore Xtract: extracting titles from scientific PDF documents by analyzing style information","European Conference on Research and Advanced Technology for Digital Libraries",0.172222222222,0.14594017094
66BE3D23,"The precision improvement in document retrieval using ontology based relevance feedback","International Conference on Intelligent Computing",0.358333333333,0.251543209877
5E300829,"To Broad-Match or Not to Broad-Match : An Auctioneer’s Dilemma","Clinical Orthopaedics and Related Research",0.14423223835,0.0909090909091
57B1B2A9,"Developing Electronic Collections with Shrinking Budgets (doing more with less)","Information not present",0.171753246753,0.16380952381
7A9BD9C7,"Semantic-based information retrieval of biomedical data","Information not present",0.347222222222,0.416666666667
5F02A7B2,"Methods for Preventing Search Engine-Based Web Server Attacks","Information not present",0.344444444444,0.299857549858
7EE08D0C,"An Alternate Way to Rank Hyper-linked Web-Pages","Journal of Computing and Information Technology",0.172222222222,0.183333333333
7FE5B4A0,"Improving Literature Preselection by Searching for Images","Pacific-Asia Conference on Knowledge Discovery and Data Mining",0.326495726496,0.368055555556
729E85AD,"The software architecture and interprocess communications of IRI: an Internet-based interactive distance learning system","Workshops on Enabling Technologies: Infrastracture for Collaborative Enterprises",0.158888888889,0.0937127687128
5CE9A754,"Effectiveness Evaluation and Comparison of Web Search Engines and Meta-search Engines","Web-Age Information Management",0.274285714286,0.3
7CF3EE50,"Automated Assignment of Medical Subject Headings.","Information not present",0.169166666667,0.141666666667
7D7C950F,"Improving Takuan to Analyze a Meta-Search Engine WS-BPEL Composition","Service Oriented Software Engineering",0.324273504274,0.356944444444
79F93491,"What Can Pictures Tell Us About Web Pages? Improving Document Search Using Images","IEEE Transactions on Pattern Analysis and Machine Intelligence",0.511111111111,0.333679283679
7A921B19,"Evaluation of mobile information retrieval strategies","ACM/IEEE Joint Conference on Digital Libraries",0.365,0.353977272727
5C7441FA,"Improving Display of Search Results in Information Retrieval Systems - Users' Study","Information not present",0.691666666667,0.412345679012
0B7AD8BD,"Compressed Inverted Indexes for In-Memory Search Engines","Algorithm Engineering and Experimentation",0.334285714286,0.333333333333
8131EDC6,"A metadata based distance learning platform","Systems, Man and Cybernetics",0.157606837607,0.157606837607
7663A97B,"Factors required for mobile search going mainstream","Online Information Review",0.334285714286,0.342222222222
8511133B,"The Future of the Catalog: A User-Friendly Academic Search Engine","Technical Services Quarterly",0.35,0.323958333333
6F3652D6,"Building a Domain Independent Platform for Collecting Domain Specific Data from the Web","Web Information Systems Engineering",0.169444444444,0.12941304727
7EEBECDF,"News Tuner: a simple interface for searching and browsing radio archives","International Conference on Multimedia and Expo",0.158888888889,0.120719954649
7EFA505C,"Source Code Exploration with Google","International Conference on Software Maintenance",0.115404040404,0.0968344155844
77C1EFE7,"An empirical analysis of paid placement in online advertising","Information not present",0.181666666667,0.150694444444
81697002,"Personalized Structuring of Retrieved Items","Information not present",0.330555555556,0.5625
80E6475F,"Demographic profiles of young travelers using the internet for information search","Information not present",0.345,0.275462962963
7849DB64,"Semantic crawling: An approach based on Named Entity Recognition","Advances in Social Networks Analysis and Mining",0.191666666667,0.166666666667
48156941,"Maintaining an Online Bibliographical Database: The Problem of Data Quality","Information not present",0.209848484848,0.188888888889
7EFA155D,"Semantics-basedWeb Service Composition engine","Congress on Evolutionary Computation",0.132051282051,0.142592592593
0B44A44C,"Navigating the Dark Matter: Libraries Look to the Future","Information not present",0.172222222222,0.147619047619
81697008,"Detecting search engine spam from a trackback network in blogspace","Information not present",0.308333333333,0.285952380952
81230390,"Extracting Inter-Firm Networks fromWorldWideWeb","Congress on Evolutionary Computation",0.143888888889,0.1625
7FC18D83,"Continuous contact simulation for smooth surfaces","ACM Transactions on Graphics",0.176363636364,0.152525252525
799D1380,"Visualization with Google Earth and gaming engine","Information not present",0.118831168831,0.122023809524
7FB2D3B4,"Full-Text Resources for Undergraduates","College & Undergraduate Libraries",0.102051282051,0.0940170940171
7EE1465C,"Earth-Mars communication system for future Mars human community: A story of high speed needs beyond explorations","IEEE Aerospace and Electronic Systems Magazine",0.195238095238,0.12435515873
5EC1DC2B,"Web community mining and web log mining: commodity cluster based execution","Australasian Database Conference",0.169444444444,0.119368686869
7EB9AAB2,"XRank: Learning More fromWeb User Behaviors","Computer and Information Technology",0.206666666667,0.181481481481
7F871FA0,"A two‐step database search method improves sensitivity in peptide sequence matches for metaproteomics and proteogenomics studies","Proteomics",0.504273504274,0.33253968254
7D8A9941,"Automatic extraction of dynamic record sections from search engine result pages","The Vldb Journal",0.347222222222,0.23083028083
5C983741,"Web Co-citation: Discovering Relatedness Between Scientific Papers","Atlantic Web Intelligence Conference",0.163888888889,0.118055555556
7F94FACC,"Interrogation of alternative splicing events in duplicated genes during evolution","BMC Genomics",0.207142857143,0.150086580087
5878C214,"WebDocBall: A Graphical Visualization Tool for Web Search Results","European Conference on Information Retrieval",0.345,0.325480769231
7E006BD0,"Utilizing Search Intent in Topic Ontology-Based User Profile for Web Mining","Wirtschaftsinformatik \/ Angewandte Informatik",0.347222222222,0.238541666667
608A5607,"A New Data Management System for Biological and Chemical Oceanography","Information not present",0.175,0.112980769231
7A465D01,"Rapid Synthesis of Domain-Specific Web Search Engines Based on Semi-Automatic Training-Example Generation","Wirtschaftsinformatik \/ Angewandte Informatik",0.347222222222,0.277314814815
795D23BA,"Generating Personalized Snippets for Web Page Recommender Systems","Information not present",0.319696969697,0.290233100233
3815FB49,"A Experiment Report about a Web Information Retrieval System","Information not present",0.297222222222,0.327083333333
7B7E4646,"Nutrient profiling schemes: overview and comparative analysis","European Journal of Nutrition",0.174285714286,0.133441558442
7B82D34B,"Efficient multi-keyword search over p2p web","World Wide Web",0.344444444444,0.555555555556
7EA2EF7D,"The Internet enterprise","Symposium on Applications and the Internet",0.103333333333,0.133333333333
804AA1FB,"Mining and modeling relations between formal and informal Chinese phrases from web corpora","Empirical Methods in Natural Language Processing",0.169444444444,0.110383597884
797BB677,"BioCrawler: An intelligent crawler for the semantic web","Expert Systems With Applications",0.164444444444,0.0972222222222
76F65C74,"Online result cache invalidation for real-time web search","International ACM SIGIR Conference on Research and Development in Information Retrieval",0.347222222222,0.28373015873
7EE6C1AC,"Using Semantic Graphs for Image Search","International Conference on Multimedia and Expo",0.341666666667,0.371527777778
09FF76AC,"Fusion of Information Retrieval Engines (FIRE)","Parallel and Distributed Processing Techniques and Applications",0.308333333333,0.300238095238
79BCEC50,"Do graphical search interfaces support effective search for and evaluation of digital library resources","ACM/IEEE Joint Conference on Digital Libraries",0.337606837607,0.41179138322
5FE572FE,"Collaborative filtering supporting web site navigation","Ai Communications",0.172051282051,0.167445054945
79C1C75D,"Design of A 10Gb/s in-line scalable Network Security Processor array","Wireless and Optical Communications Conference",0.181666666667,0.133181818182
7972AE60,"Detecting Malicious Queries from Search Engine Traffic","Information not present",0.341666666667,0.300238095238
642063D8,"MySpiders : Evolve Your Own Intelligent Web Crawlers","Autonomous Agents and Multi-Agent Systems",0.164444444444,0.12037037037
7D2A7330,"Semantic Searching and Ranking of Documents using Hybrid Learning System and WordNet","International Journal of Advanced Computer Science and Applications",0.163888888889,0.127314814815
7DDC476A,"Use of Radial Basis Functions and Rough Sets for Evolutionary Multi-Objective Optimization","Multiple Criteria Decision Making",0.208333333333,0.166666666667
7D57686F,"An Effective Web Content-Based Image Retrieval Algorithm by Using SIFT Feature","Information not present",0.362222222222,0.293855218855
7DD5D2EA,"Automated Web Patrol with Strider HoneyMonkeys: Finding Web Sites That Exploit Browser Vulnerabilities","Network and Distributed System Security Symposium",0.200555555556,0.151970560304
761C84A9,"Beyond web search services","IEEE Internet Computing",0.274285714286,0.6
7DE7D1FC,"Finding the WDB's Query Interface in Deep Web Automatically","Information not present",0.173015873016,0.143849206349
58D61D10,"WWW-zoekmachines onderzocht : naast incompetent zelfs onbetrouwbaar","Information not present",0.0930303030303,0.0909090909091
7E42CAE3,"Finding Related Search Engine Queries by Web Community Based Query Enrichment","World Wide Web",0.344444444444,0.244400352734
5A633CB0,"Correlation Search of Web Services","Asia-Pacific Services Computing Conference",0.304365079365,0.359027777778
5899EC09,"Improving the Ranking Capability of the Hyperlink Based Search Engines using Heuristic Approach","Information not present",0.522051282051,0.376282051282
5FC6D014,"Evaluation of visual aid suite for desktop searching","European Conference on Research and Advanced Technology for Digital Libraries",0.187619047619,0.132291666667
750AB3D7,"Variational bayes for modeling score distributions","Information Retrieval",0.116031746032,0.105158730159
7CA27FBE,"The impact of images on user clicks in product search","Information not present",0.284444444444,0.26335978836
79BBE59E,"Intelligent Semantic Web Search Engines: A Brief Survey","Clinical Orthopaedics and Related Research",0.344444444444,0.336111111111
801566D7,"A General Classification of (Search) Queries and Terms","International Conference on Information Technology: New Generations",0.343956043956,0.383928571429
77CFCD21,"Automated framework for Green IT classification using software agents","Information not present",0.227777777778,0.18771043771
808472EA,"Autotagging to improve text search for 3d models","ACM/IEEE Joint Conference on Digital Libraries",0.500952380952,0.547727272727
81314EDB,"Primary Content Block Detection from Web Page Clusters through Entropy and Semantic Distance","International Conference on Innovative Computing, Information and Control",0.165404040404,0.102150627151
8512F59A,"Is This the First Sign of Twitter's Product Revival?","Information not present",0.165238095238,0.13746031746
5F754007,"Internet sites recommendation portal as example of Web 2.0 using JEE technology","Information not present",0.177606837607,0.143717948718
76F85337,"All-in-One Search Engine Algorithms of Smart-Environments-Based on Android","Information not present",0.274285714286,0.333333333333
7F2CC9FA,"A fuzzy ontology-based abstract search engine and its user studies","Information not present",0.34,0.333333333333
774ED892,"On the effectiveness of anonymizing networks for web search privacy","Computer and Communications Security",0.466666666667,0.55625
7ED51DD1,"Intelligent information extraction and discovery for query and browsing operations","Systems, Man and Cybernetics",0.2,0.150072150072
7D72B48E,"Automated broadcast media monitoring using the google API","Consumer Communications and Networking Conference",0.182051282051,0.180952380952
7F42312D,"Harvest, yield, and scalable tolerant systems","Information not present",0.153333333333,0.0914141414141
76F98767,"Robust loop shaping control of a piezo actuated structure with data fusion","Information not present",0.21341991342,0.152612863327
59F3EC49,"The Structure Optimization of the Siphonic Bedpan's Flow Channel Based on the Numerical Simulation Technology","Information not present",0.176363636364,0.157714904143
612CBBD9,"Recommending anchor points in structure-preserving hypertext document retrieval","Computer Software and Applications Conference",0.292222222222,0.276388888889
